DB,timepoint,CellType,ExperimentType,Pathway,p.value,padj,ES,NES,nMoreExtreme,size,celltype,Celltype,negative_log10_of_adjusted_p_value,info
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),TAKAO_RESPONSE_TO_UVB_RADIATION_UP,1.86e-05,0.000133147,-0.657572885,-2.68705411,0,83,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,1.67e-05,0.000133147,-0.525408956,-2.67314785,0,470,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),WONG_EMBRYONIC_STEM_CELL_CORE,1.72e-05,0.000133147,-0.532665719,-2.623761974,0,331,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN,1.79e-05,0.000133147,-0.565624292,-2.610407218,0,186,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,1.61e-05,0.000133147,-0.494946716,-2.600922655,0,709,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17,1.8e-05,0.000133147,-0.570063651,-2.595225559,0,168,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,1.88e-05,0.000133147,-0.661991887,-2.587006026,0,65,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),CHICAS_RB1_TARGETS_LOW_SERUM,1.86e-05,0.000133147,-0.633047113,-2.586833924,0,83,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),LEE_LIVER_CANCER_SURVIVAL_DN,1.81e-05,0.000133147,-0.565870155,-2.56938621,0,165,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,1.88e-05,0.000133147,-0.658265205,-2.549476718,0,62,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),LUI_THYROID_CANCER_PAX8_PPARG_DN,1.92e-05,0.000133147,-0.704594504,-2.543196583,0,44,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MARTENS_TRETINOIN_RESPONSE_DN,1.6e-05,0.000133147,-0.479361024,-2.524092354,0,731,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,1.59e-05,0.000133147,-0.474597087,-2.51536582,0,799,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),ENK_UV_RESPONSE_KERATINOCYTE_UP,1.66e-05,0.000133147,-0.492677067,-2.514722413,0,488,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MATTIOLI_MGUS_VS_PCL,1.84e-05,0.000133147,-0.584710215,-2.478399223,0,103,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DACOSTA_UV_RESPONSE_VIA_ERCC3_UP,1.73e-05,0.000133147,-0.508177428,-2.478380753,0,299,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),CHEN_METABOLIC_SYNDROM_NETWORK,1.53e-05,0.000133147,-0.458557456,-2.47773765,0,1094,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),PECE_MAMMARY_STEM_CELL_UP,1.83e-05,0.000133147,-0.563368668,-2.477195457,0,131,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP,1.9e-05,0.000133147,-0.661791547,-2.464814142,0,51,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),SANA_RESPONSE_TO_IFNG_DN,1.87e-05,0.000133147,-0.606791527,-2.456247194,0,79,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),TIEN_INTESTINE_PROBIOTICS_6HR_UP,1.89e-05,0.000133147,-0.641659458,-2.427780492,0,55,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),LUI_THYROID_CANCER_CLUSTER_3,1.94e-05,0.000133147,-0.737149192,-2.405198776,0,28,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2,1.87e-05,0.000133147,-0.602317759,-2.39863714,0,72,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MALONEY_RESPONSE_TO_17AAG_DN,1.87e-05,0.000133147,-0.585562063,-2.364939625,0,78,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN,1.92e-05,0.000133147,-0.65516515,-2.329571597,0,41,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DANG_MYC_TARGETS_UP,1.82e-05,0.000133147,-0.523104624,-2.314882773,0,137,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),CAIRO_HEPATOBLASTOMA_CLASSES_UP,1.64e-05,0.000133147,-0.446694518,-2.310483808,0,574,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),LUI_TARGETS_OF_PAX8_PPARG_FUSION,1.93e-05,0.000133147,-0.677169468,-2.309433614,0,34,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR,1.66e-05,0.000133147,-0.450613233,-2.301845406,0,493,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),KIM_ALL_DISORDERS_DURATION_CORR_DN,1.82e-05,0.000133147,-0.518060598,-2.297359229,0,139,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),LI_AMPLIFIED_IN_LUNG_CANCER,1.81e-05,0.000133147,-0.50617734,-2.294818815,0,163,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP,1.67e-05,0.000133147,-0.451131327,-2.293994012,0,467,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),REACTOME_METABOLISM_OF_RNA,1.75e-05,0.000133147,-0.473783372,-2.283818498,0,268,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MODY_HIPPOCAMPUS_PRENATAL,1.92e-05,0.000133147,-0.6415067,-2.281006228,0,41,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN,1.68e-05,0.000133147,-0.45133421,-2.278480502,0,428,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BENPORATH_MYC_MAX_TARGETS,1.6e-05,0.000133147,-0.43071368,-2.272059179,0,748,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),LOPEZ_MBD_TARGETS,1.57e-05,0.000133147,-0.425852376,-2.271970776,0,885,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),IRITANI_MAD1_TARGETS_DN,1.91e-05,0.000133147,-0.615454838,-2.243532156,0,46,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,1.83e-05,0.000133147,-0.505911346,-2.21479121,0,127,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,1.9e-05,0.000133147,-0.590456351,-2.191375079,0,50,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),ZHANG_RESPONSE_TO_CANTHARIDIN_DN,1.88e-05,0.000133147,-0.548820931,-2.157749551,0,67,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BENPORATH_MYC_TARGETS_WITH_EBOX,1.78e-05,0.000133147,-0.458667198,-2.156288425,0,216,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),WANG_TUMOR_INVASIVENESS_UP,1.71e-05,0.000133147,-0.427224899,-2.122185077,0,360,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BHATTACHARYA_EMBRYONIC_STEM_CELL,1.87e-05,0.000133147,-0.51621352,-2.10403139,0,82,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),OSMAN_BLADDER_CANCER_UP,1.7e-05,0.000133147,-0.419486061,-2.096846735,0,385,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),HILLION_HMGA1_TARGETS,1.87e-05,0.000133147,-0.517996618,-2.096811973,0,79,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),HILLION_HMGA1B_TARGETS,1.86e-05,0.000133147,-0.508847148,-2.082619533,0,84,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,1.88e-05,0.000133147,-0.526259372,-2.038215001,0,62,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BOUDOUKHA_BOUND_BY_IGF2BP2,1.84e-05,0.000133147,-0.477445659,-2.015169016,0,100,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),FERNANDEZ_BOUND_BY_MYC,1.8e-05,0.000133147,-0.428681087,-1.955459352,0,171,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DAZARD_RESPONSE_TO_UV_NHEK_UP,1.77e-05,0.000133147,-0.411716653,-1.938829652,0,219,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),TARTE_PLASMA_CELL_VS_PLASMABLAST_UP,1.72e-05,0.000133147,-0.38880515,-1.919479489,0,338,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),ONKEN_UVEAL_MELANOMA_DN,1.66e-05,0.000133147,-0.365690131,-1.869067097,0,496,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),IVANOVA_HEMATOPOIESIS_MATURE_CELL,1.75e-05,0.000133147,-0.375581021,-1.80698544,0,263,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),TIEN_INTESTINE_PROBIOTICS_24HR_DN,1.78e-05,0.000133147,-0.370691775,-1.73686867,0,210,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN,1.68e-05,0.000133147,-0.334645231,-1.688095412,0,425,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MARTINEZ_RB1_TARGETS_DN,1.67e-05,0.000133147,-0.331448469,-1.681759401,0,455,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP,1.61e-05,0.000133147,-0.320355325,-1.681001105,0,693,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS,1.56e-05,0.000133147,-0.310262082,-1.6612012,0,937,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BRUINS_UVC_RESPONSE_LATE,1.55e-05,0.000133147,-0.30551333,-1.644427565,0,1024,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),GEORGES_TARGETS_OF_MIR192_AND_MIR215,1.58e-05,0.000133147,-0.301002519,-1.598367244,0,821,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP,1.57e-05,0.000133147,-0.299872054,-1.596346549,0,852,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,1.62e-05,0.000133147,-0.298819328,-1.558732258,0,639,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN,1.46e-05,0.000133147,-0.250066669,-1.380614683,0,1662,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.8756686144156,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MARTINELLI_IMMATURE_NEUTROPHIL_UP,1.98e-05,0.00013414,-0.870624323,-2.212503342,0,11,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.87244169799537,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),GEORGES_TARGETS_OF_MIR192_AND_MIR215,2.51e-05,0.000137183,-0.271622823,-1.482833043,1,809,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.86269970396186,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN,2.53e-05,0.000138203,0.46894636,2.074150756,0,80,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.85948252954283,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP,2.57e-05,0.000140425,-0.285302231,-1.540557666,1,690,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.85255556745182,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MARTINEZ_TP53_TARGETS_DN,2.71e-05,0.000147012,-0.306433084,-1.611077263,1,486,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.83264721408802,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),MARTINEZ_RB1_AND_TP53_TARGETS_DN,2.71e-05,0.000147221,-0.301629548,-1.584446703,1,481,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.83203023664509,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),OSMAN_BLADDER_CANCER_DN,2.83e-05,0.000152241,-0.330121803,-1.688048508,1,355,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.81746837203412,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),TARTE_PLASMA_CELL_VS_PLASMABLAST_UP,2.86e-05,0.000153116,-0.322005259,-1.632087685,1,324,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.81497942492132,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.06e-05,0.000160529,-0.374717489,-1.770763659,1,177,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.79444649969345,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),GABRIELY_MIR21_TARGETS,3.16e-05,0.000164261,0.341830874,1.81669969,0,269,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.78446553757129,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,2.49e-05,0.000167476,0.286197718,1.499355742,0,468,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.77604742035468,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,2.72e-05,0.00018301,0.277420306,1.517206684,0,816,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.73752517897906,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,3.73e-05,0.000191656,0.347471977,1.954955366,0,462,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.71747758013463,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,3.89e-05,0.000199323,-0.287371051,-1.546449469,2,657,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.70044258490836,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),NATSUME_RESPONSE_TO_INTERFERON_BETA_DN,3.8e-05,0.000242659,-0.560903197,-2.081693737,1,50,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.61500359646552,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,4.91e-05,0.00024678,0.328297035,1.931096307,0,810,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.60769004010718,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,5.15e-05,0.00025571,-0.537808401,-2.024907331,2,47,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.59225228777383,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN,5.18e-05,0.000257085,-0.571766603,-2.091813635,2,41,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.58992326216411,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP,5.34e-05,0.000263953,-0.676796288,-2.201023348,2,25,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.57847339759164,C2
MSigDB,Post-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,6.75e-05,0.00032669,-0.508717886,-2.02479214,3,62,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.48586415910059,C2
MSigDB,In-flight vs Pre-flight,CD8,Multivariate (PolyA+ and Ribodepleted together),BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN,5.5e-05,0.000329482,-0.440536568,-1.900392336,2,115,CD8;Multivariate (PolyA+ and Ribodepleted together),CD8_Multivariate,3.48216830645451,C2
