taxid,domain,phylum,class,order,family,genus,species,C002_L-44,C002_L-92,C002_R+45,C002_R+82,C004_L-44,C004_L-92,C004_R+45,C004_R+82
2340872,Eukaryota,Mucoromycota,Endogonomycetes,Endogonales,Endogonaceae,Endogone,Endogone sp. FLAS-F59071,0.0,0.0,10.443765180794257,0.0,4.556864250546481,0.0,0.0,0.0
2341021,Archaea,Thaumarchaeota,,,,Candidatus Nitrosotalea,Candidatus Nitrosotalea sp. FS,0.0,0.0,0.0,0.0,0.0,7.92337145429959,8.043699344176776,0.0
2341080,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium pseudokansasii,0.0,0.0,0.0,11.20782901574886,0.0,0.0,0.0,0.0
235205,Bacteria,Proteobacteria,Gammaproteobacteria,,,,Bathymodiolus azoricus thioautotrophic gill symbiont,8.490293612882315,0.0,3.631726372235162,5.670876891837082,0.0,0.0,10.91028113016604,0.0
236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella ovis,0.0,0.0,0.0,0.0,7.704018308207313,0.0,0.0,0.0
2364792,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Intestinibacillus,Intestinibacillus sp. Marseille-P6563,10.385119229061008,29.3866611281412,24.79657253092109,12.302167975879238,8.360898974002197,45.09315104554932,28.43288963855943,16.030997699792078
2364793,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. Marseille-P6806,0.0,21.22983468204076,11.619172596406813,4.394716458585894,4.017132276284704,26.11533125887306,17.312559801829913,0.0
2364796,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. Marseille-P6503,0.0,0.0,0.0,0.0,0.0,7.649906156149941,4.745211363243918,17.85520444535853
2364878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. X503,0.0,0.0,0.0,7.1184734284741324,0.0,0.0,0.0,0.0
2364879,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. CB08,0.0,0.0,0.0,11.259910869942033,0.0,0.0,0.0,0.0
2364880,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. XB500-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.055120032769727
2371,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa,0.0,0.0,0.0,7.662387792652247,0.0,0.0,0.0,0.0
2375,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa,,0.0,0.0,0.0,0.0,7.143243539487846,0.0,0.0,0.0
237576,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sinus,0.0,6.570389839694326,0.0,0.0,0.0,0.0,8.914892222699363,0.0
2382,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum,Acetitomaculum ruminis,0.0,0.0,0.0,0.0,0.0,0.0,10.714698181327948,0.0
2384,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,Epulopiscium sp.,0.0,0.0,0.0,0.0,0.0,9.67193679067465,0.0,0.0
238834,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium estertheticum,0.0,10.943024012029776,24.181186239128937,15.788862107490097,0.0,0.0,0.0,2.6187079182470683
239759,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,3085.904005506169,11921.033884441462,18424.839021119533,18049.049188585665,21665.133219346117,18860.392309459992,18268.37470607008,17702.576822807692
239934,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,,0.0,0.0,0.0,0.0,0.0,7391.442747675736,7746.65179933557,7838.456862209953
239935,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,0.0,0.0,0.0,0.0,9.450413212415992,577.1988374225548,679.8203508412164,1896.100346451392
242230,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sinensis,0.0,8.152870245086959,11.118762936626782,0.0,0.0,0.0,0.0,0.0
243272,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma arthritidis,0.0,0.0,0.0,0.0,10.36436144930966,0.0,0.0,0.0
243365,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum,0.0,0.0,0.0,0.0,0.0,0.0,7.911440987830412,0.0
243899,Bacteria,Firmicutes,,,,,endosymbiont 'TC1' of Trimyema compressum,0.0,0.0,0.0,0.0,0.0,0.0,82.23827549812343,0.0
244127,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,,0.0,11.595109144295373,25.23573753586512,47.56623343021079,21.6341912034181,44.215911995760166,7.645300567637897,49.55259592613876
244366,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola,6.848890805739766,11.76006552568358,11.382849888279624,0.0,0.0,0.0,5.364139140208541,5.159063834406844
2447885,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. KCTC 15687,32.478048487503685,5.934301520222376,21.47286594274113,32.07095177463101,32.86900197869024,8.945607583549904,0.0,0.0
2448054,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,Gemmatimonadales bacterium,0.0,0.0,0.0,0.0,0.0,6.824941308316671,0.0,0.0
2448782,Bacteria,Chloroflexi,Chloroflexia,,,,Chloroflexia bacterium,0.0,0.0,0.0,7.061431397691133,0.0,0.0,0.0,0.0
245012,Bacteria,Firmicutes,Clostridia,Clostridiales,,,butyrate-producing bacterium SM4/1,8.28705175751621,0.0,0.0,0.0,100.46866510245808,0.0,0.0,4.003075015732584
245014,Bacteria,Firmicutes,Clostridia,Clostridiales,,,butyrate-producing bacterium SS3/4,21.824578065339814,4.764814098889275,17.27654551245781,0.0,6.967363466408652,9.005138358527935,10.455052591134583,11.866766861584496
246130,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,uncultured Gemmatimonadaceae bacterium,14.60859289959808,4.607426102048596,19.052967140861004,9.62599770014964,25.34007856466444,0.0,7.641905542865614,8.418091618196843
246167,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio crassostreae,0.0,0.0,26.5615618237549,11.24069018565646,0.0,0.0,0.0,0.0
246197,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus,0.0,0.0,0.0,0.0,0.0,7.454784970443162,13.489614298465549,0.0
246199,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus albus,0.0,0.0,0.0,0.0,10.874413661239323,17.10884909052621,0.0,4.8217644011787835
246787,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,0.0,14.416052475647456,15.1694027479402,171.89693479216194,1170.6106556812565,431.6202914527436,989.5406374987216,775.5616536912182
247480,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus caldiproteolyticus,0.0,17.338136945952897,15.565941473118372,0.0,0.0,0.0,0.0,0.0
247482,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Tepidimonas,Tepidimonas aquatica,0.0,0.0,0.0,0.0,0.0,3.7351193916803553,0.0,0.0
2478952,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp. aa_0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14242923989067
2478953,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. aa_0143,8.364571438633723,25.03638809196891,0.0,0.0,0.0,49.79460407801303,0.0,17.01277202897679
2479767,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. SC05B48,0.0,0.0,0.0,4.10826626052344,0.0,0.0,0.0,0.0
2479838,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium transplantifaecale,9.448947674033946,10.297647220613127,0.0,0.0,12.186604635033742,7.386788193605952,13.66172729344307,7.734143933309852
2479841,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Raoultibacter,Raoultibacter sp. Marseille-P8396,0.0,8.04502076528466,11.603004007530108,0.0,0.0,0.0,0.0,0.0
2479843,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Agathobaculum,Agathobaculum sp. Marseille-P7918,16.225534740077098,3.727945415877667,0.0,0.0,17.33486563130901,48.52860084761114,26.615222897433178,68.25691051532965
2479857,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,Flavobacteriaceae bacterium YIM 102668,0.0,0.0,0.0,0.0,0.0,0.0,13.551462793230195,0.0
2485111,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. JUb78,0.0,0.0,0.0,0.0,0.0,0.0,4.512135532137994,20.01107165430585
2486001,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lapidilactobacillus,Lactobacillus wuchangensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941761532913803
2487118,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Intestinibaculum,Intestinibaculum porci,0.0,10.788732172503996,0.0,0.0,0.0,0.0,0.0,7.5084367454788445
2488810,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,Ruminiclostridium sp. MA18,0.0,16.363707435458412,0.0,10.537120137493318,0.0,9.386511585136637,0.0,25.31971658360662
2491044,Bacteria,Firmicutes,Clostridia,Clostridiales,,,Clostridiales bacterium COT073_COT-073,0.0,13.772395771627975,0.0,0.0,12.205291892798405,14.389381159983476,8.445788365033355,0.0
2491047,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,Fretibacterium sp. OH1220_COT-178,0.0,0.0,0.0,0.0,5.899834237129757,0.0,0.0,0.0
2495408,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Marseille-P7770,22.671539036064583,0.0,0.0,0.0,14.638718332472685,0.0,6.3063323194036744,0.0
2495430,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium sp. Csp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8186336555072
2496273,Bacteria,Firmicutes,Clostridia,Clostridiales,Xylanivirgaceae,Xylanivirga,Xylanivirga thermophila,0.0,0.0,0.0,0.0,7.153607900937155,0.0,0.0,0.0
2496752,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. M4B.F.Ca.ET.049.02.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.107031128724817
2497681,Bacteria,Cyanobacteria,,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,0.0,0.0,10.117453659828032,0.0,6.702601142112651,15.374393757249782,0.0,0.0
2498093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,,Muribaculaceae bacterium,202.8790776472796,208.09084103820007,219.14235755259253,149.58466544145838,133.95952876810688,131.69336225388554,126.31440601895804,147.78033439140458
2499140,Bacteria,Firmicutes,Negativicutes,,,,Negativicutes bacterium,0.0,0.0,9.509416726616204,22.089371415198222,9.200883358734885,12.185801818923052,21.01298919384664,0.0
2499141,Bacteria,Verrucomicrobia,Verrucomicrobiae,,,,Verrucomicrobiae bacterium,21.312336645797625,9.061592417009706,0.0,8.414319562566192,0.0,0.0,0.0,0.0
2502201,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. 2SG,0.0,0.0,0.0,0.0,6.030959113041478,0.0,0.0,9.139286182863968
2507159,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. JN-9,0.0,5.726858980124167,0.0,0.0,0.0,0.0,0.0,0.0
2507160,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Aminipila,Aminipila sp. JN-18,0.0,0.0,0.0,0.0,5.069900142287309,0.0,0.0,0.0
2507162,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Caproiciproducens,Caproiciproducens sp. NJN-50,0.0,0.0,0.0,0.0,6.817080225393662,0.0,9.873617696437792,6.8958665473418295
2507565,Bacteria,Bacteroidetes,,,,,Bacteriodetes bacterium,0.0,0.0,0.0,2.316247461930341,0.0,0.0,0.0,0.0
2507935,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis,0.0,0.0,0.0,0.0,0.0,0.0,7.8839855701067245,0.0
2508296,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea nosoerga,0.0,0.0,0.0,11.32873332012587,0.0,0.0,0.0,0.0
2508949,Bacteria,Firmicutes,Clostridia,Candidatus Borkfalkiales,Candidatus Borkfalkiaceae,Candidatus Borkfalkia,Candidatus Borkfalkia ceftriaxoniphila,0.0,19.65492266119566,18.16810436779044,3.1419618586179485,68.90007641409713,6.178300023453715,804.2692645526907,0.0
2509240,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecicola,55.3040873056563,98.85290668890543,39.754477070827626,43.161596618445245,8.321011886000306,6.731143382956251,0.0,0.0
2509456,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus protaetiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411603541767275
2509459,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimonas,Xylanimonas allomyrinae,8.475724948913594,0.0,3.740170241064776,9.32699205509419,10.044479566396875,0.0,0.0,3.6273415511776137
2512126,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. BK370,0.0,0.0,0.0,0.0,12.86185848703422,0.0,7.0091024472664385,13.374597719934837
2512167,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. BK561,0.0,0.0,0.0,0.0,0.0,0.0,4.498703042821566,0.0
2516960,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. NM69_E16B,6.193121067098332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251698,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.0,0.0,11.258074111493745,0.0,0.0,5.533271310373459,7.262843646551482,0.0
251701,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3,13.288600000012371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251704,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3,0.0,9.294320241846256,0.0,0.0,0.0,0.0,0.0,0.0
251706,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3,0.0,5.03349175032659,0.0,0.0,0.0,0.0,6.544279273008963,0.0
251723,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali,0.0,0.0,12.374523339384178,0.0,0.0,0.0,0.0,0.0
2518605,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella hominis,0.0,0.0,20.32473281341554,0.0,0.0,0.0,0.0,0.0
252305,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,Pseudooceanicola batsensis,0.0,0.0,0.0,0.0,0.0,9.00392892969091,0.0,0.0
2528203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. A1C1,0.0,17.029381258161617,0.0,0.0,0.0,0.0,0.0,0.0
252966,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family IV. Incertae Sedis,Mahella,Mahella australiensis,0.0,0.0,13.021430213531923,0.0,21.108278377755404,6.124413249715135,0.0,6.576522781258774
2530046,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. SW781,0.0,0.0,0.0,0.0,0.0,0.0,9.3568358821871,0.0
2530390,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp. TLL-A4,0.0,0.0,13.032862549101312,5.609494706537985,0.0,0.0,0.0,0.0
253184,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Myceligenerans,Myceligenerans xiligouense,7.682002552691802,0.0,0.0,7.325250790062507,0.0,0.0,0.0,0.0
253239,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,Ethanoligenens harbinense,0.0,0.0,8.402276686260842,0.0,0.0,0.0,0.0,0.0
253257,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,28.66663418921771,33.99477526514866,0.0,10.027927009443983,10.500354434386969,10.22357072134016,0.0,0.0
253314,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium straminisolvens,0.0,0.0,0.0,0.0,0.0,0.0,12.304455433393056,0.0
253824,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,,uncultured Nocardioidaceae bacterium,12.978701135591312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547410,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. C5-48,0.0,19.9757189607671,30.189531857160116,0.0,0.0,0.0,0.0,0.0
2548151,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Streptococcus phage Javan405,0.0,0.0,0.0,5.47246982824404,0.0,0.0,0.0,0.0
2548455,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium cuniculi,0.0,0.0,0.0,109.02251136711888,0.0,0.0,12.99851658466605,0.0
254955,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda aquimarina,0.0,0.0,0.0,0.0,0.0,8.395048700739526,0.0,0.0
255723,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia faecicanis,8.543352327336297,9.908219433894766,10.972429041338629,0.0,0.0,0.0,0.0,0.0
2564099,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. JE7A12,0.0,0.0,0.0,0.0,0.0,8.168885508215762,6.201676990553705,0.0
2565572,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella sp. NM82_D38,10.739263665535224,8.062909674215183,0.0,11.603403098787489,72.37386489319076,50.03487727363543,77.25570762036506,75.4839923442223
2569097,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,,36.24647623407947,25.912600612085225,40.568622682447554,8.861200472205836,0.0,17.295638655355702,23.865990880746775,12.328568813280809
2571127,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. HBUAS56010,0.0,12.18441108656441,0.0,0.0,0.0,0.0,0.0,0.0
257758,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,0.0,19.030186918545,0.0,0.0,0.0,0.0,0.0,0.0
258,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium spiritivorum,0.0,0.0,5.728580034740321,0.0,0.0,0.0,0.0,0.0
2580425,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium sp. Marseille-P9312,44.035855236022215,0.0,0.0,24.80739318090448,12.535695172940036,0.0,8.152487746662569,9.774263866446404
2582419,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister hominis,138.09870394014186,169.32815551684723,168.60637144443504,94.98474660135582,0.0,0.0,0.0,0.0
2583230,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. KGMB03662,0.0,6.405433458306117,7.430038205624249,0.0,0.0,0.0,0.0,12.646280245987048
2583377,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,Saccharibacillus brassicae,0.0,0.0,0.0,0.0,7.018557130537061,0.0,0.0,0.0
2583452,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacterium,Amedibacterium intestinale,0.0,17.80772080537919,0.0,0.0,0.0,33.76174350949382,12.902127403087729,32.06986027858155
2583578,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp. NCTC 7297,0.0,0.0,0.0,0.0,0.0,6.6412425060706894,0.0,7.163866009026774
2584084,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium symbioticum,0.0,0.0,10.635828418359958,9.88857704837356,0.0,2.8245538583820613,0.0,0.0
2584617,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp. BIOML-A61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140487807272041
2584624,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. BIOML-A1,0.0,0.0,0.0,8.862905532908588,8.68078085691498,57.00306870864866,0.0,0.0
2584625,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus sp. BIOML-A1,48.6553807344497,11.441677348468172,44.42213636472882,26.355433293485508,8.85838832356906,44.718765629998984,10.647535734745809,29.224109627013352
2584627,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. BIOML-A1,14.351572889582004,55.93259791986291,41.47667676481601,7.262473555097521,6.470345224180393,0.0,0.0,0.0
2584637,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea sp. BIOML-A1,7.070118666005527,5.044500309668452,0.0,0.0,8.551383374578146,0.0,17.159340857759013,0.0
2584638,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. BIOML-A1,0.0,0.0,6.359155000931801,0.0,0.0,0.0,0.0,0.0
2584645,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium sp. BIOML-A1,0.0,0.0,0.0,0.0,44.76414820690703,0.0,60.44516865551503,35.59941022109341
258475,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Pelotomaculum propionicicum,0.0,11.110388515774018,16.22150425848294,12.248536066501742,0.0,3.9823803983611192,5.415064511792799,0.0
2585117,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,0.0,7.154015493552717,10.300860986176914,38.69340754412255,0.0,0.0,0.0,10.670563284263157
2585118,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes communis,11.796121313438972,85.80002347551198,471.5194945198708,253.37899567738216,548.5006951552319,233.4052523998732,354.7532237250333,469.1800985595354
2585119,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes dispar,0.0,0.0,0.0,0.0,16.982948449371086,12.836205771278976,0.0,24.465412651757102
258515,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetanaerobacterium,Acetanaerobacterium elongatum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584090872369478
2586641,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. DE0587,0.0,0.0,0.0,0.0,3.389303229703794,0.0,0.0,0.0
2587412,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Podospora,Podospora anserina,0.0,0.0,0.0,0.0,0.0,3.751917014416819,9.189151180390818,0.0
2588941,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Tepidimonas,Tepidimonas sediminis,0.0,0.0,8.105525918695465,0.0,0.0,0.0,0.0,0.0
2591381,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Dysosmobacter,,0.0,0.0,0.0,0.0,25.03181732943725,38.92425769082802,12.524098775182551,23.66883396386963
