taxid,domain,phylum,class,order,family,genus,species,C001_L-44_DEL,C001_R+1_DEL,C002_L-44_DEL,C002_R+1_DEL,C003_L-44_DEL,C003_R+1_DEL,C004_L-44_DEL,C004_R+1_DEL
28214,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,0.0,0.0,0.0,0.0,59.78252108826638,0.0,0.0,0.0
28216,Bacteria,Proteobacteria,Betaproteobacteria,,,,,0.0,0.0,0.0,0.0,89.57334699697128,0.0,132.06480915185438,0.0
284028,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvorobeus,0.0,86.94997439997695,0.0,0.0,0.0,0.0,40.491204153750346,0.0
28447,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter michiganensis,0.0,0.0,0.0,0.0,0.0,24.000585094853893,38.63609106644741,0.0
28450,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei,0.0,168.93583064621933,0.0,0.0,0.0,0.0,82.24306052126178,0.0
285676,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora saelicesensis,135.26232086636813,0.0,0.0,0.0,64.33794919519228,0.0,0.0,98.02243289262618
286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,88.84146940489318,0.0,0.0,0.0,0.0,0.0,119.18253276510058,0.0
287,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,67.47739039474106,208.52096018062204,202.2635274946808,0.0,1195.1625963932474,0.0,166.61054552268106,211.34383864931092
287609,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas lacus,0.0,0.0,0.0,0.0,80.46607773438478,0.0,0.0,0.0
28901,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,108.71873595700656,0.0,0.0,0.0,0.0,0.0,45.56473871897894,0.0
290339,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,0.0,0.0,0.0,0.0,0.0,0.0,27.657034427283175,0.0
291331,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas oryzae,0.0,167.23770783492463,0.0,0.0,0.0,0.0,25.40632996387327,0.0
292800,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,74.30079756824036,96.51667488310592,0.0,0.0,0.0,0.0,109.90439018607054,388.01917119040223
293050,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus kroppenstedtii,161.53376599546365,56.617483925539034,0.0,0.0,0.0,0.0,0.0,90.40915922634272
29320,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,0.0,0.0,0.0,0.0,0.0,0.0,41.406519270453884,0.0
29363,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium paraputrificum,0.0,240.02570317640533,0.0,0.0,0.0,0.0,111.35317380345252,260.30227038623184
29380,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus caprae,0.0,34.98011262033261,0.0,0.0,0.0,0.0,0.0,0.0
29388,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,1124.4461717625843,1710.8483853945206,0.0,0.0,129.90263572311576,278.00753408302535,48.27975835890527,0.0
294,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,412.8979971826409,63.12878064067543,0.0,0.0,0.0,60.935272864737506,228.40526875585977,48.09423556454693
29448,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium elkanii,0.0,0.0,0.0,0.0,0.0,0.0,71.04022200701424,0.0
29461,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella suis,0.0,0.0,0.0,0.0,114.6126581295808,0.0,0.0,74.19320548051805
29920,Eukaryota,,Oomycota,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora cactorum,0.0,99.19715261104204,0.0,0.0,0.0,0.0,0.0,0.0
301,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas oleovorans,0.0,0.0,0.0,0.0,0.0,0.0,47.116178513222565,0.0
302449,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium tuscaniense,0.0,0.0,0.0,0.0,0.0,0.0,93.1465209799756,0.0
305,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,0.0,0.0,0.0,0.0,0.0,57.31732617100259,0.0,0.0
306902,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,0.0,95.55136205919432,156.72508216788873,0.0,0.0,0.0,50.75467422115105,197.1177456924326
307491,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis glycines,0.0,0.0,0.0,0.0,0.0,0.0,59.0423350267797,0.0
308354,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simiae,0.0,79.46971298391543,0.0,0.0,0.0,0.0,0.0,0.0
310781,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces guanduensis,0.0,38.712330928167376,0.0,0.0,0.0,0.0,0.0,0.0
31234,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis remanei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61722010157811
31246,Eukaryota,Platyhelminthes,Trematoda,Strigeidida,Schistosomatidae,Schistosoma,Schistosoma mattheei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.69123226287072
313589,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter sp. HTCC2649,0.0,0.0,0.0,0.0,544.9667013868403,600.8773044746431,190.3533299928928,0.0
314256,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola,Oceanicola granulosus,0.0,0.0,0.0,0.0,52.74970530744272,0.0,0.0,0.0
314265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger,Salipiger bermudensis,70.52845345967475,27.44750763374372,0.0,0.0,0.0,0.0,0.0,0.0
317659,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae pv. coryli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0366541146592
318,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas savastanoi,181.91769929295037,0.0,0.0,0.0,0.0,0.0,31.188149197071887,0.0
318424,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium rufum,65.07459526166056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318829,Eukaryota,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia oryzae,0.0,148.4634081083312,141.32194162355003,0.0,0.0,0.0,66.72995115008324,0.0
31957,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,,,60934.65668551174,18269.260960421696,27637.370738043188,39308.072239378016,132256.67770820338,114265.75420774693,37803.38195783605,15223.387615311696
319705,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,0.0,0.0,133.74902942951587,0.0,0.0,172.06321845527486,105.02242321448334,0.0
319707,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium aubagnense,0.0,0.0,138.29277674593638,0.0,0.0,0.0,0.0,0.0
31998,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium radiotolerans,0.0,0.0,0.0,0.0,0.0,0.0,63.04506687687836,0.0
320372,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei,0.0,72.40089637804574,0.0,0.0,0.0,0.0,76.1390984736438,115.97659939424858
32062,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus radiophilus,2822.2620978046743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321318,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia cinnamea,0.0,0.0,0.0,0.0,0.0,0.0,54.73850702613709,0.0
32207,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,,0.0,0.0,0.0,0.0,0.0,29.871329803072975,0.0,0.0
325217,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,,0.0,0.0,0.0,0.0,0.0,0.0,23.79733398678672,0.0
32524,Eukaryota,Chordata,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.917669835497925,0.0
32597,Eukaryota,Perkinsozoa,,Perkinsida,Perkinsidae,Perkinsus,Perkinsus olseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.98334184296502
32630,,,,,,,synthetic construct,0.0,0.0,0.0,6634.459253268567,0.0,74.24849942463675,0.0,0.0
33010,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum,0.0,0.0,481.69584453820335,0.0,263.777222147336,445.78612292526384,183.08106333831395,0.0
33011,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium granulosum,234.4008515505952,47.20781415399216,222.51984617627147,0.0,935.6287375927566,702.4855325568799,631.7422466927288,75.09545574570964
33012,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionimicrobium,Propionimicrobium lymphophilum,0.0,0.0,0.0,0.0,133.4955652405206,0.0,0.0,0.0
33013,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter michiganensis,0.0,173.82691125968316,257.75913091917704,4213.628834467541,159.1374841856998,55.910557105189326,274.9501806781787,174.22391243280882
33028,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saccharolyticus,0.0,0.0,0.0,0.0,0.0,25.224224459792048,0.0,0.0
33059,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus caldus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.45603705178239
33154,Eukaryota,,,,,,,46.25491257106881,101.56722079282753,0.0,0.0,0.0,26.63856086861668,69.25039653010029,174.0238215576711
33196,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,,0.0,0.0,0.0,0.0,0.0,0.0,32.65325471705111,0.0
332963,Bacteria,Cyanobacteria,,Synechococcales,Leptolyngbyaceae,Leptolyngbya,uncultured Leptolyngbya sp.,0.0,0.0,0.0,0.0,0.0,0.0,29.153065657446668,0.0
334542,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus qingshengii,0.0,0.0,0.0,0.0,0.0,0.0,17.826094778709525,0.0
33528,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Gambusia,Gambusia affinis,32.32489585111046,152.1213715835574,102.63006035347188,0.0,0.0,0.0,0.0,72.92391735234372
33882,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,0.0,0.0,0.0,0.0,0.0,0.0,16.626864461564402,0.0
33883,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium arborescens,0.0,0.0,0.0,0.0,62.664038604720815,0.0,0.0,0.0
33898,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces galbus,63.37980606097948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33903,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis,0.0,0.0,0.0,0.0,0.0,0.0,108.85291603980578,0.0
339268,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium colombiense,0.0,75.83731264778402,0.0,0.0,0.0,0.0,0.0,0.0
33958,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,,,0.0,0.0,0.0,0.0,77.51640814388972,177.1235007269765,0.0,0.0
33962,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lactobacillus kefiri,0.0,1168.6432495636489,0.0,0.0,0.0,153.83424587519116,0.0,0.0
3398,Eukaryota,Streptophyta,Magnoliopsida,,,,,0.0,71.70217057612233,0.0,0.0,0.0,0.0,0.0,0.0
33984,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Luteococcus,Luteococcus japonicus,0.0,0.0,0.0,0.0,0.0,0.0,37.050718895751615,0.0
340322,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glutamicum,0.0,0.0,0.0,0.0,0.0,0.0,154.56498140591248,0.0
34062,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella osloensis,0.0,0.0,0.0,0.0,0.0,141.91719410088925,0.0,0.0
34073,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,0.0,0.0,0.0,0.0,85.91465670636939,0.0,0.0,0.0
342108,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum magneticum,0.0,66.20609567074922,0.0,0.0,0.0,0.0,0.0,0.0
34305,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus japonicus,0.0,54.961966346068955,0.0,0.0,0.0,0.0,0.0,0.0
346932,Viruses,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus A1,0.0,0.0,0.0,0.0,0.0,0.0,55.00008699144562,0.0
3476,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Cannabaceae,Parasponia,Parasponia andersonii,0.0,0.0,0.0,0.0,0.0,37.69671921112833,39.41825381985761,69.35051528163247
354276,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,0.0,0.0,179.39821841850025,0.0,0.0,0.0,0.0,0.0
355249,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tu6071,214.12533166150715,208.8508464041782,270.5011664043649,0.0,0.0,0.0,94.59831126362552,280.150548669066
356,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,71.30947250385285,28.754879604589952,3906.7888574886456,0.0,435.22990567721865,170.09722274092155,4550.361319375224,58.6094406960181
35755,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium kutscheri,0.0,0.0,0.0,0.0,0.0,0.0,133.8821241489321,0.0
35757,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium cystitidis,85.77270619164952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35783,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp.,0.0,0.0,0.0,0.0,198.1300357403107,0.0,0.0,0.0
36200,Eukaryota,Chordata,Actinopteri,Perciformes,Nototheniidae,Dissostichus,Dissostichus mawsoni,0.0,98.82709574033696,0.0,0.0,0.0,0.0,0.0,0.0
362788,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna tora,0.0,113.78153211077075,0.0,0.0,0.0,0.0,52.23953783374801,0.0
363754,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium freirei,0.0,0.0,0.0,0.0,92.44769061089514,0.0,94.36894557975891,229.0402193608785
367336,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,,,Rhodobacterales bacterium HTCC2255,0.0,0.0,0.0,0.0,0.0,49.0984349263561,0.0,0.0
36739,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,,0.0,0.0,0.0,0.0,0.0,0.0,45.3065949436909,0.0
36808,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium bovis,109.2254027023799,96.76135064301288,0.0,0.0,0.0,0.0,0.0,0.0
36809,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,2290.2553776070654,879.3853750754141,1949.5021147349155,0.0,1127.9933469993146,980.8116517806836,1589.8615529575425,1807.9253987367997
36811,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium agri,153.90721459239876,0.0,0.0,0.0,0.0,32.806702157182514,0.0,122.0468409743472
36813,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium pulveris,0.0,0.0,0.0,0.0,0.0,0.0,26.331094603133103,0.0
36822,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia rubripertincta,92.18900995401911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36911,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora lusitaniae,0.0,50.51032826656741,0.0,0.0,0.0,0.0,0.0,0.0
371601,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.0,0.0,0.0,0.0,67.58055313901984,0.0,0.0,0.0
37329,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia farcinica,244.50763623559675,183.89757077068023,125.27713927180282,0.0,0.0,0.0,320.75845936485865,276.659392540896
37332,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia seriolae,0.0,0.0,0.0,0.0,0.0,553.8931851856632,0.0,61.474545619769415
374,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,0.0,0.0,2080.5639817730003,0.0,222.7723909328941,29.72452334865244,4659.383897297291,43.84077002864364
375,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium japonicum,0.0,0.0,0.0,0.0,0.0,0.0,68.80154420867598,0.0
375761,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,Pseudooceanicola nanhaiensis,0.0,0.0,263.3028283618636,0.0,0.0,0.0,0.0,0.0
376418,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus sp. A7,0.0,0.0,0.0,0.0,49.8191661236959,0.0,0.0,0.0
378806,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Stigmatella,Stigmatella aurantiaca,0.0,51.01550458677336,0.0,0.0,0.0,0.0,36.48589516113635,102.59137913350123
37914,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,,0.0,0.0,0.0,0.0,0.0,0.0,188.9444920844988,0.0
37923,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia kristinae,0.0,0.0,0.0,0.0,174.61278759460845,0.0,51.34741699968267,0.0
379508,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Lodderomyces,Lodderomyces elongisporus,0.0,0.0,0.0,0.0,0.0,0.0,77.4847963904116,0.0
38284,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium accolens,263.82513559740687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38286,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium afermentans,0.0,0.0,0.0,0.0,0.0,0.0,115.43064278649646,183.9633050913533
38288,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium genitalium,0.0,0.0,0.0,0.0,0.0,0.0,522.4529345203231,151.14840156876548
38289,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium jeikeium,0.0,0.0,0.0,0.0,0.0,0.0,40.28632132377964,268.8460279994748
38290,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium macginleyi,183.6877141239489,71.91154485823178,0.0,0.0,0.0,0.0,88.603018725405,0.0
38301,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium minutissimum,0.0,0.0,0.0,0.0,0.0,0.0,902.223662249282,43.29082700986019
38303,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudogenitalium,316.8636300082775,912.7330986706957,0.0,0.0,0.0,0.0,218.60353672246015,385.5567031196888
38304,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium tuberculostearicum,1352.6630339973783,1436.2747083777178,0.0,0.0,0.0,0.0,1508.4397418511735,1447.8759857673372
38305,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium vitaeruminis,0.0,0.0,0.0,0.0,0.0,0.0,128.55173437967318,119.56964228705924
384,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum,0.0,0.0,0.0,0.0,0.0,0.0,17.291767230525952,0.0
384602,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus flavus,100.03460069242009,0.0,0.0,0.0,0.0,0.0,0.0,116.94268233126326
3870,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus albus,0.0,264.85359769910525,461.3776396924464,0.0,0.0,61.08283605345917,206.3694116783181,79.07517732360243
388810,Eukaryota,Chytridiomycota,Chytridiomycetes,,,Blyttiomyces,Blyttiomyces helicus,0.0,76.73932627012763,0.0,0.0,0.0,0.0,0.0,0.0
393059,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus aquiradiocola,216.3975882008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393481,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseinatronobacter,Roseinatronobacter monicus,0.0,0.0,0.0,0.0,0.0,0.0,45.97149771265244,0.0
394230,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus piscis,3314.2465701548676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39777,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,0.0,58.61749523661945,0.0,0.0,0.0,0.0,0.0,0.0
39791,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glucuronolyticum,0.0,0.0,0.0,0.0,0.0,0.0,50.26501714323363,98.1169543489796
401472,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ureicelerivorans,50.436572609302814,0.0,175.37561774769068,0.0,0.0,0.0,772.8751613086118,191.59990223387985
40215,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85514156679837
403063,Eukaryota,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia sp. CBS 133598,0.0,0.0,0.0,0.0,0.0,0.0,30.35401406960203,84.00134101641049
40324,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,271.6087758167228,357.14139900053533,196.48531406146932,0.0,278.00067956465625,197.4395465095954,446.5908788670799,186.79158347366825
404130,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,,,,0.0,0.0,0.0,0.0,27.297894779324196,0.0,0.0,0.0
404578,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia amamiensis,63.09439116948098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404589,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Anaeromyxobacter sp. Fw109-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.53113381855296
404941,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides salmoniphilum,0.0,0.0,77.8267371889256,0.0,0.0,0.0,37.466497888228865,0.0
406560,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,0.0,0.0,0.0,3660.443276817569,0.0,0.0,0.0,0.0
407,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,,0.0,0.0,0.0,0.0,0.0,0.0,37.47680645829029,0.0
4070,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,25.697976591860925,0.0
