gene,Pre vs Flight Pval,Pre vs Flight Fold Change,Pre vs Post Pval,Pre vs Post Fold Change,Flight vs Post Pval,Flight vs Post Fold Change
OSBPL1A,0.971168468317137,-1.0078031237432,0.427191693552487,1.43189100610437,0.354830185857683,1.44306422881178
OSBPL2,0.900335709409262,-1.02736249780011,0.227117056690127,-1.33893267650429,0.23886886791786,-1.30327190195413
OSBPL3,0.824085021620853,1.08759287066222,0.303273298010653,-1.43744318530396,0.173193652309944,-1.56335296031858
OSBPL5,0.512512559627786,-1.21712919127533,0.601253409034242,1.18691619215707,0.198003551277322,1.44463034507172
OSBPL6,0.934389991142835,-1.05741696108302,0.648000175414851,-1.57017801980456,0.691017071966844,-1.48491851142274
OSBPL7,0.668311221506072,1.27964534661095,0.292974839120312,1.78704890949929,0.481215089657043,1.3965188981714
OSBPL8,0.777147548441488,-1.04859621047205,0.113478550112118,-1.31407265982554,0.156720812948453,-1.25317319164637
OSBPL9,0.393919456848857,-1.26517209636882,0.226507244220712,-1.40300463208018,0.692591945414581,-1.10894370505559
OSCAR,0.881513523844518,-1.10129081739176,0.113330840125002,3.53088148466418,0.0488574898286051,3.88852735635926
OSCP1,0.0235167560501223,-12.6050290048699,0.785631292286143,-1.34173522748667,0.0365570177722245,9.39457260020041
OSER1,0.879261941168565,-1.05328661493294,0.475477571818379,-1.31648082551743,0.540997227837238,-1.2498790043024
OSER1-AS1,0.736918475225589,-1.24447919314972,0.825433736719063,-1.15253320375776,0.907312565987193,1.07977730193992
OSGEP,0.540306480920998,-1.3335755948363,0.324969383622215,-1.60392598680825,0.683299186912739,-1.20272595945724
OSGEPL1,0.680019331577831,1.54848916168756,0.706454934404225,-1.38115121896592,0.381035157675176,-2.13869769322029
OSGEPL1-AS1,0.421607704815421,-2.14933089694273,0.223140595525776,-3.03279124945826,1.0,-1.41103971183413
OSGIN1,0.280411195573977,-2.78279958375798,0.66442845534623,1.65751257402927,0.106667150667499,4.61252530108225
OSGIN2,0.610558685883498,1.29034174632446,0.432072783270278,1.47727834701291,0.754234583847348,1.14487371366612
OSM,0.925958272712745,-1.10436122919278,0.0671351645302628,6.43810366751288,0.0222112654998763,7.10999207992508
OSMR,0.160568600228893,-4.09654814047282,0.833683818200012,-1.18997274023171,0.207044728667179,3.44255628887359
OSR1,0.000102130037270757,-20.7576065948626,0.436674974437165,1.86080743726201,4.41094729027936e-06,38.6259087314792
OSR2,0.00679331034787255,-9.03627211527697,0.214230228424799,2.97958141091349,9.9852303338681e-05,26.9243084186352
OST4,0.0761015270769296,1.66842238438278,0.00773464917661615,-2.10552331518003,2.57861454566743e-06,-3.5129022298862
OSTC,0.975497909730612,-1.00472769219021,0.763543947199293,-1.15028841379499,0.769521530861813,-1.14487579344756
OSTF1,0.118160637466922,1.35102784817255,0.893603346428323,-1.02403204780985,0.0633043552057599,-1.38349581401227
OSTM1,0.783225582600699,1.16270744573653,0.997904329641339,1.0190353013326,0.768785978870604,-1.14098838795482
OSTN,0.516655765246468,-2.02314722613207,0.544527675065884,-2.30964694240413,1.0,-1.1416109082777
OSTN-AS1,0.134147277512982,10.5331823570801,1.0,1.0,0.0558538557811967,-10.5331823570801
OTC,0.0259341667572374,-11.0980093694532,0.892784829560397,1.33418667315456,0.0144682077335824,14.8068161992689
OTOA,0.00533227982924227,-20.9035276582947,0.129359596965991,-5.60029045663529,0.135488876701934,3.73257919748215
OTOF,0.00332657442481749,-9.12006452695731,0.438191592815759,1.87098662685548,0.000199164039047319,17.0635187659962
OTOG,0.155512826863981,-2.36773804843463,0.605025241893655,1.42409515024059,0.0391010127898229,3.37188427181588
OTOGL,1.0,1.06309565943151,0.0160750272704238,-16.4826463933686,0.0140484174625905,-17.5226298367346
OTOL1,0.208709596823959,-3.12588915911619,0.194799126243599,5.70809834062976,0.00698208720359171,17.8428827221437
OTOP1,0.42983258288095,-2.05524704459615,0.526032061872844,2.02773290505004,0.121450782070789,4.16749206033447
OTOP2,0.936280345344175,-1.05505576600773,0.0904841306852782,8.23687511364232,0.0334847370660465,8.69036258253388
OTOP3,0.0131861131094932,-10.4267574809386,0.323040556254893,2.94751620922958,0.000639785014509567,30.7330366847722
OTOR,1.0,1.0,0.21169671028527,4.41170237202767,0.0994935506174535,4.41170237202767
OTOS,0.0906824603670305,-5.70761122148089,0.100602381586107,-5.70761122148089,1.0,1.0
OTP,0.014396253597697,-5.87301437786315,0.0601725224829646,4.54177245273043,1.7494806438332e-05,26.6738949158686
OTUB1,0.431576229898047,-1.273967306175,0.916477159280845,-1.03068732838553,0.463838419727568,1.23603664379044
OTUB2,0.886818730204997,1.25831090568634,0.717645176988213,1.55404525880385,0.810677599439914,1.23502486689186
OTUD1,0.595963041282215,-1.22719120893009,0.33823138087171,1.5060946612431,0.102148017110356,1.84826612809407
OTUD3,0.5931974402442,-1.32914674989941,0.110320836415507,-2.46189318324967,0.249319479186316,-1.85223579219976
OTUD4,0.146680258786908,1.47043099215961,0.842407402796662,1.0592196443172,0.169558599943522,-1.38822103616431
OTUD5,0.338758747512761,1.24270149929095,0.647250661082549,1.11218147126839,0.589062974322015,-1.11735497434039
OTUD6A,0.384628081815209,-2.51958297203832,0.182002408412456,6.70630322489603,0.0182684507421763,16.8970874107737
OTUD6B,0.350650368780429,1.48697322268501,0.364913223855525,-1.4450386579016,0.0465700464080271,-2.14873379004436
OTUD7A,0.437641297293537,-1.61300964025732,0.23889280659438,2.30000851601765,0.0336608056282119,3.7099359090104
OTUD7B,0.815029355695899,-1.08272551676433,0.937411356505413,1.04003278898013,0.732695662508541,1.12607003890036
OTX1,0.0966422507961579,-3.24139373832315,0.370478008434565,2.02987557762775,0.00765096029120025,6.57962598689769
OTX2,0.00493360093168342,-16.4717771910495,0.828342075969939,1.39554445205659,0.00207738813009558,22.9870972744813
OTX2-AS1,0.717412039345066,1.83655414570409,0.950825226672531,1.22896025194131,0.757206338014341,-1.49439670062804
OVAAL,0.829268292682907,-1.46327907050914,0.850000000000056,-1.46327907050914,1.0,1.0
OVCA2,0.409771343579819,-2.66421525354909,0.694619825874984,-1.56925873780549,0.654196465857598,1.6977539709448
OVCH1,1.0,1.0,0.0915134457160528,7.32623055653236,0.0313451977665816,7.32623055653236
OVCH1-AS1,0.00110832313524824,-15.657813843536,0.549830168400137,1.72104767850194,0.000119982757363697,26.9478441658331
OVCH2,1.0,1.0,0.178475264671912,5.8083517343555,0.0778911030610836,5.8083517343555
OVGP1,0.480640536379909,-2.12269748716254,0.246685048711576,-3.85455230898339,0.617455003143082,-1.81587453336832
OVOL1,0.037418459599441,-8.47106226653395,0.283319670604503,3.49801931318718,0.00184337248759969,29.6319394115469
OVOL2,0.630866502602582,-1.54081413370317,0.0776059372529325,6.96391119106926,0.00875787007997261,10.7300927890532
OVOL3,0.0292832944131744,-8.08018108481429,0.615080356835064,2.03797486654139,0.00678018697936519,16.4672059679546
OXA1L,0.689437344572919,-1.08518191344852,0.99203446322311,-1.00169681505776,0.674685434515815,1.08334367958028
OXCT1,0.07339928025985,-2.03684562857508,0.0900159259292781,-1.97848790133115,0.938012167287093,1.02949612540196
OXCT1-AS1,0.011789353354194,-13.269804496193,0.357570277011084,-3.06898382368728,0.10914968844449,4.32384308896413
OXER1,0.029970901853998,-4.48462077554733,0.345324534397384,2.04499014165864,0.00140258327979138,9.1710052750718
OXGR1,0.033856612299444,-13.6854569802764,0.13068155970426,-6.55021178735646,0.538436602671552,2.08931518927262
OXLD1,0.897424571406497,1.13894815250715,0.854345592896969,-1.11896580522249,0.726166838191064,-1.27444403657683
OXNAD1,0.187579544604496,-1.42174989385137,0.0180914844121101,-1.89645162198459,0.251378974756935,-1.33388553794599
OXR1,0.45585977244094,1.17513403272355,0.239349652913328,-1.28360476926939,0.0365743597607187,-1.50840764893473
OXSM,0.31489265210679,3.0689477394158,0.132296422990781,5.58401052032568,0.519503940026904,1.81951958601571
OXSR1,0.145548675833606,-1.37894086578673,0.336255760686283,-1.23607873411901,0.603642052311118,1.11557688658849
OXT,0.804060231302653,1.50590489055042,0.25296783282244,4.69255025518084,0.295179500279271,3.11610001709052
OXTR,0.000886704001545408,42.9810191901614,0.222795312138789,3.20022552015066,0.00505656665881771,-13.4306219732095
P2RX1,0.340185308732539,1.54655554805939,0.495955217545475,-1.34167891885221,0.0753566215790932,-2.07498097566522
P2RX2,0.000594149524006043,-19.3744298701384,0.550079309855456,1.73315841090827,6.35201733454509e-05,33.5789560859829
P2RX3,0.00752983481707533,-13.5091242377482,0.624156820425606,1.90551462613935,0.00156431105070918,25.7418338213628
P2RX4,0.800839223661859,1.15775146842314,0.183731818432151,2.03513127817302,0.224869313992744,1.75783087621117
P2RX5,0.779585967891295,-1.13814588951263,0.403551224087676,1.56108293112513,0.215446736301524,1.77674012124839
P2RX5-TAX1BP3,0.716550837705631,1.42798699314857,0.315362322034845,-2.09771436119998,0.133190120967804,-2.99550882313452
P2RX6,0.00344459875115023,-13.4057971807312,0.572889753921535,1.72464062256463,0.000469947786930211,23.1201823957514
P2RX6P,0.812406466622089,1.68440700563304,1.0,1.0,0.639602273512518,-1.68440700563304
P2RX7,0.807592565739005,1.23005812052306,0.428727209650402,-1.71158793347443,0.261026636789847,-2.1053526365595
P2RY1,0.793553905990425,-1.1464587148792,0.834880970141287,1.15271484110234,0.6060372246767,1.32153997535238
P2RY10,0.847353384146438,1.10678145125237,0.0887205690250967,-2.18328756387862,0.0418420183193275,-2.41642217845082
P2RY11,0.414127201545158,-2.0580548692257,0.0895498978539729,-4.92669083979324,0.326464588396863,-2.39385786718446
P2RY12,0.725512489123205,1.30247972381448,0.0496676461496549,-3.67660270192152,0.0150967176465903,-4.78870047177431
P2RY13,0.0222285717311884,7.76051457154809,0.698393443578303,1.67954655513302,0.0360907795122128,-4.62060104724722
P2RY14,0.772581652107152,1.45413756913454,0.170907521621105,-4.05189546025241,0.0736357701640819,-5.89201341495872
P2RY2,0.525491470543974,-1.45166369526779,0.30565634365391,1.99963093503166,0.0696966571267,2.90279163231984
P2RY4,0.303626574332906,-2.95910124216271,0.754477905143227,1.56122456216208,0.150324644577132,4.61982154118875
P2RY6,0.000270437236734211,-21.042621609248,0.402659952163858,2.05452026234506,1.16588292833196e-05,43.2324924690602
P2RY8,0.156848314506382,-1.52682217499169,0.297673451957646,-1.37224599665509,0.699982845512277,1.11264465606997
P4HA1,0.551979939333795,1.51050367065126,0.400888106816706,-1.68463105340307,0.121146416749086,-2.54464138985845
P4HA2,0.507772358247378,-1.46387834602132,0.398301981555566,1.7516950056689,0.0994752454700879,2.5642683876324
P4HA3,0.785879585957053,1.56865531281799,0.00293444166577022,55.2620503615385,0.000827086664775956,35.2289313719683
P4HB,0.880240842575941,-1.02787572129734,0.0616269296310368,-1.42145228688587,0.062066253998184,-1.38290287184891
P4HTM,0.669433886138559,-1.24792458087334,0.420676102429475,1.61357076994056,0.175055044404867,2.01361462678754
PA2G4,0.950576931029562,1.01692678674894,0.0530553758885804,1.56558578653361,0.0376377814560267,1.53952654894528
PAAF1,0.959378509052636,-1.01335344077235,0.655599450246377,1.38367291068764,0.574244626482629,1.40214970494881
PABPC1,0.260792960671422,-1.12357532338947,0.815581065543263,-1.02426976270446,0.335796428554246,1.09695254541421
PABPC1L,0.936677843247579,-1.03359682853321,0.374561637667291,1.88793717037571,0.275709951596441,1.95136587177029
PABPC1L2A,1.0,1.37576522718121,0.0130446929405799,12.8927367817807,0.00856270244422087,9.37132043102771
PABPC1L2B,1.0,1.0,0.0651300066865468,14.0173914718273,0.0189897179505787,14.0173914718273
PABPC1P1,0.829268292682901,-1.50509099184377,0.850000000000015,-1.50509099184377,1.0,1.0
PABPC1P13,1.0,1.0,0.101583922817176,9.00969378656572,0.035500527453821,9.00969378656572
PABPC1P6,1.0,1.0,0.08062142143488,6.53613272728929,0.0268065469307385,6.53613272728929
PABPC1P9,1.0,1.0,0.131527071300616,7.48578565226731,0.0552444910121245,7.48578565226731
PABPC3,0.0665954112850125,3.65223856664404,0.0166450277171667,5.67355397060182,0.456623449476081,1.55344561070531
PABPC4,0.0931172492971555,-1.41388938542262,0.951967822784643,1.0146352393821,0.0607606193547942,1.4345819950381
PABPC4L,0.0207903769290744,-9.70494036245667,0.643307784604421,1.85150565186934,0.0050568526195418,17.9687519321434
PABPC5,1.0,1.0,0.111391766781528,8.31960258601837,0.0404072902757462,8.31960258601837
PABPC5-AS1,0.440325294889292,-2.26888153648605,0.100824252657297,12.1959863429562,0.00795538850880394,27.6712482327693
PABPN1,0.883632553366036,-1.03047520724495,0.424451784639312,-1.17998597867877,0.477163768265678,-1.14508914953281
PABPN1L,0.707062603010315,-1.49665019341949,0.962853960947179,-1.00205034631078,0.73677683304996,1.49358782114059
PACRG,0.286486797553705,5.46753796021157,0.355003773868506,-2.5268670515382,0.0300363385505519,-13.815741524693
PACRGL,0.93948109824231,-1.03326083431785,0.204566608202488,1.97802255893419,0.130502071327653,2.04381323954387
PACS1,0.533303123564342,1.11427544552051,0.472837789206995,-1.12954371368438,0.143463602425877,-1.25862282480055
PACS2,0.590059044978452,-1.15588501852997,0.668691204731996,1.13354010043387,0.290473575430662,1.31024201999447
PACSIN1,0.107747510034429,-2.24920362415168,0.907403906952845,1.0770995001691,0.065592742246897,2.4226160993523
PACSIN2,0.0225365901538252,1.56945016778579,0.957967656693219,-1.00817374803769,0.0103354240992501,-1.58227845801498
PACSIN3,0.213125812317322,-3.45013036000475,0.897569157645642,1.21974578515553,0.144269229591429,4.20828196485293
PADI1,2.08888621499552e-07,-73.2318752217773,0.732097849200085,1.32890768821955,3.71159432100347e-08,97.3184020049543
PADI2,0.78995488626197,1.12260600432895,0.601883531705171,1.23964309101731,0.778459097372928,1.10425481980058
PADI3,0.00131215928336594,-36.1400213938055,0.675246107427497,1.80450681967658,0.000354567823377056,65.2149150683796
PADI4,0.434600932550663,1.35776116092535,0.48281069239438,-1.29631396776815,0.106462556979273,-1.76008475780064
PADI6,0.282844555290384,-2.30580080154737,0.121934286402729,6.18476770946006,0.00724823051161459,14.2608423418573
PAEP,0.488549851551879,-2.0809862433175,0.612345178276346,2.01188242021614,0.195084487385934,4.18669963964211
PAF1,0.701727273492323,-1.08278504804664,0.907325749932757,-1.02511962153614,0.776036304617045,1.05625238781801
PAFAH1B1,0.993827100068912,1.003736264642,0.587323309724317,-1.11029360647263,0.545876650917246,-1.11444195721673
PAFAH1B2,0.828797597946162,-1.03896705118975,0.783458486174441,-1.05049298683812,0.94811656804431,-1.01109364886516
PAFAH1B3,0.460820206148328,-1.75500170371419,0.534055249782485,1.73588079643788,0.139673839123074,3.04647375519322
PAFAH2,0.21556076179401,-1.76155202508428,0.54137765272421,-1.31781482892478,0.507752036680928,1.3367219630709
PAG1,0.974231579299268,1.01341701564907,0.00456046426293955,-2.16330240656117,0.00205097884773875,-2.19232746880368
PAGE2B,1.0,-1.00602063808231,0.301798939050424,-2.59176748877067,0.302346720189803,-2.57625677909663
PAGE3,0.0984104462461963,-4.85400890501753,0.838401312406748,1.49784107891966,0.0411993808936762,7.27053393537712
PAGE4,0.993417777178684,1.10687310448655,0.425913225080165,2.77378793482768,0.375909097158771,2.50596741720847
PAGE5,0.0500736021687258,14.3482495675465,0.0279098890857945,23.2079430164616,0.681213014118249,1.6174755608485
PAGR1_1,0.491540450282442,-1.3782475000225,0.257308812538119,-1.72748790397513,0.623595393847227,-1.25339454919884
PAH,0.0528199786657597,-6.11530325063067,0.109018529375107,6.25240364321707,0.000492380435501057,38.2353443236204
PAICS,0.29922481239365,-1.59650380921642,0.865264027521323,-1.07090646752326,0.352513427995227,1.49079668265403
PAICSP3,0.0453607263268524,-7.91563611670288,0.65518297377679,-1.75494467961429,0.117933708720525,4.51047614699891
PAICSP5,0.146015453644628,-4.13534038178035,0.159010604563835,-4.13534038178035,1.0,1.0
PAIP1,0.995171161049233,1.00256876931967,0.186224328851755,-1.49090557926802,0.15460575374897,-1.49473537177857
PAIP1P1,0.75629567137293,1.90227291971985,1.0,1.0,0.586473168520448,-1.90227291971985
PAIP2,0.0713802517368517,1.43611267245115,0.0243425039006884,-1.5564388705267,1.24971826440667e-05,-2.23522158585894
PAIP2B,0.549438332123038,1.28172678906246,0.229043022536912,1.6373916782529,0.49489683821912,1.27748884725316
PAK1,0.862557583567641,1.03678014505608,0.253918884909847,1.25830426356119,0.284728345540101,1.21366547147093
PAK1IP1,0.642202988446986,1.24299107778529,0.763940481031228,1.15581996834919,0.861614266452235,-1.07541927966568
PAK2,0.924335401336238,-1.01317553620314,0.539864979081497,-1.09459716906145,0.570900355701551,-1.08036280974908
PAK3,0.0157109343213575,-7.57338250952205,0.11234720373746,4.60616635701116,9.34600532023382e-05,34.8842597241372
PAK4,0.268232511503825,-2.12796810250823,0.480278848780166,1.7138998082184,0.05118841188067,3.64712412278374
PAK6,0.718679561680101,-1.3352187630175,0.653591608319136,1.85976822650024,0.345511082907563,2.4831974308869
PAK7,1.4571185411412e-05,-58.1780873988492,0.424666784633358,2.18375740031665,8.58182799243772e-07,127.046828893506
PALB2,0.665340447767257,-1.28143075422207,0.626813640356082,-1.32904142526046,0.952440116680967,-1.03715430652926
PALD1,0.010606136928805,-4.78335896731156,0.793440169074078,1.20428737129162,0.00322858998002426,5.76053879668782
PALLD,0.729532483435589,-1.17925339661341,0.298954406404582,1.78032067256904,0.124871840772565,2.09944920018812
PALM,0.77318476668919,1.22213622499851,0.13176200160411,2.66111224671273,0.161079768088611,2.17742686312729
PALM2,1.0,1.0,0.240696208346217,3.24660134313569,0.121766335056608,3.24660134313569
PALM2-AKAP2,0.34661041453884,3.60665683719703,0.838895705256477,1.54399357939393,0.436311766748183,-2.33592735444714
PALM3,0.282183059900978,-2.45969431074921,0.407430377827303,2.2359052147133,0.0436788098552547,5.4996433360048
PALMD,0.588918475554106,-1.18385647772577,0.255364073059664,-1.43877070496951,0.514195945702744,-1.21532527974459
PAM,0.787408475849592,-1.13858254516072,0.278665068343053,-1.74784760195112,0.381105653592118,-1.53510837609442
PAM16,0.0827590021599061,9.33809792407497,0.247312654711154,4.12028775950686,0.441835379000467,-2.26637032875408
PAMR1,0.216327396191367,-3.00197541942493,0.295484491963125,2.98698354801725,0.0165198710087132,8.96685118937442
PAN2,0.484476185448902,-1.35986360416031,0.964146498267575,-1.00964638045119,0.482448806724744,1.34687117241248
PAN3,0.187403062350484,1.32503044452485,0.480907459223852,-1.15882165210276,0.027342624757918,-1.53547396881074
