gene,mean_abs_log2fc,max_abs_log2fc,mean_base_expr,mean_lfcSE,mean_abs_wald,n_cell_types,n_contrasts,n_total_deg_entries,direction_consistency,label
PGLYRP1,2.9923968844438553,6.71374851713676,64.25301850573408,0.6947113817380172,3.6904208147562656,3,10,21,0.5714285714285714,0
PGLYRP3,7.525866929846934,9.56140903321113,5.2383538752775145,0.6572303960577125,3.6257011934743577,1,3,4,1.0,0
PGM1,0.873824556591109,0.873824556591109,147.051067071719,0.301080400320301,2.90229638216736,1,1,1,1.0,0
PGM2,0.48381524200040926,0.562627103763886,385.800033714633,0.14215555925148202,3.4587358751297317,2,2,7,0.7142857142857143,0
PGM2L1,1.508420610745155,1.69954492666816,240.6513216788615,0.3078155905776105,4.892827726961255,1,1,2,1.0,0
PGM3,1.234570207909095,1.70494208570693,359.842598260357,0.3300230559840945,3.6107318808464797,2,1,2,1.0,0
PGM5,0.7199229451655796,1.06594354370319,131.96876082098547,0.22294335494740514,3.296334528540428,3,5,7,0.8571428571428571,0
PGM5P2,1.5273725218453422,4.13810788829353,116.84952137964132,0.22536155687568776,4.363142342463408,3,10,26,0.8846153846153846,0
PGP,1.236567026021056,2.27079153272999,208.57600331205825,0.12621204738712152,3.0148657669867025,3,3,4,0.75,0
PGPEP1,1.0673895353671794,1.78773703460644,755.4006152620932,0.11912859502808414,3.799892747689322,2,4,6,0.8333333333333334,0
PGPEP1L,17.1587686709832,17.1587686709832,1.72448054409505,4.39587196545454,3.90338226541339,1,1,1,1.0,0
PGR,6.434391535758486,9.55064294526177,6.2050185529483,0.830885185683628,3.5752471380189133,1,2,3,1.0,0
PGRMC1,0.9745714338329929,2.09415981123601,429.4028468928532,0.15506412248035173,3.5335258279783885,3,8,10,0.6,1
PGRMC2,1.027077986295275,1.38957249636016,331.395674555723,0.2574481064494928,4.0052550427843965,1,3,5,1.0,0
PGS1,0.720011360596029,0.862797127511029,1066.383253394444,0.18299380428533665,3.915119993595263,1,2,3,1.0,0
PHACTR1,1.3270159397941224,2.16820127822287,3497.950025188246,0.2712525081863028,3.7745967930880866,3,3,7,1.0,0
PHACTR2,0.8215636288047938,1.2631188209107,827.1552717263977,0.17358018256866176,3.807890969567316,3,5,8,0.875,0
PHACTR3,1.419907305435007,3.53464789450118,80.1666083675441,0.24978101863284982,4.023758595829439,3,10,18,0.9444444444444444,0
PHACTR4,0.353746455236621,0.353746455236621,527.969688090724,0.125831527215367,2.81127045872349,1,1,1,1.0,0
PHAX,1.0524011394005919,2.02104106124354,309.2337413666956,0.19740336602710298,3.808448484101651,2,5,7,1.0,0
PHB,0.661386109286253,1.34314394471289,494.4731858834717,0.1636183904505534,3.979972164426298,3,5,7,0.8571428571428571,0
PHB2,0.5104865083802257,0.862123185209754,1642.83639654818,0.16356721495557974,3.0890273150974252,3,3,4,0.75,0
PHC1,0.9375101815330643,1.53496579546603,1120.6167334609486,0.15272846866026574,4.375197158160722,2,6,10,0.8,0
PHC1P1,0.880157285527257,0.880157285527257,175.539619117481,0.258689002505559,3.40237612346255,1,1,1,1.0,0
PHC2,0.7632545703752994,1.06349901877084,801.0971972755178,0.2119590778930934,3.630708249305094,3,7,24,0.75,0
PHC3,0.2831985673855557,0.357031490229417,5529.397224148897,0.07801010315392999,3.726983421323543,3,3,7,0.8571428571428571,0
PHEX,2.4286133594048795,3.72904754790995,23.621348916042123,0.2829457282622108,3.701982665203715,2,5,8,1.0,0
PHF1,0.7171314569222916,1.43396505968828,2172.748661235374,0.1519436544311466,3.56413745425674,4,4,7,0.5714285714285714,0
PHF10,0.5682845275365731,1.12858042804713,1170.0973152172185,0.16105928049491972,3.494132136461927,3,3,6,1.0,0
PHF11,0.2403889429147616,0.338226711245421,1235.8442943849489,0.07877688884031661,3.1216709059873198,3,3,5,0.6,0
PHF12,0.36016408139331135,0.424230052241229,1869.25784424211,0.11694044306046913,3.1553085040083633,1,2,3,1.0,0
PHF13,0.5997003378487478,0.89507307813364,179.08189202084404,0.17703424644489957,3.4000990031932035,3,5,9,1.0,0
PHF14,0.9802195579931663,1.56588196209894,503.9492954440857,0.12369737440121724,3.592602692975104,3,4,6,1.0,0
PHF19,0.325184817350456,0.344860917698192,441.4993623573125,0.109168986471546,2.976059396265515,2,2,2,1.0,0
PHF2,0.37531402752306714,0.51415919882127,1178.3464807956896,0.11510171590138445,3.333018048927722,3,4,7,0.8571428571428571,0
PHF20L1,0.33213405695710213,0.504175501055229,1256.804777976326,0.1054584955681145,3.13498344227858,5,5,6,0.6666666666666666,0
PHF21A,0.43015159459726904,0.527228807378607,973.062904044108,0.1253821825249006,3.43720460686926,2,2,2,0.5,0
PHF23,0.47579911150585746,0.562926595244954,420.0498967151846,0.14087999354207298,3.49174917608685,2,2,5,0.6,0
PHF2P2,2.9616993830708847,4.39490157906032,24.9000043862495,0.8756036291868268,3.3398754815822924,1,2,4,1.0,0
PHF5A,0.7775953067333445,0.978072876554254,225.78563018157251,0.2751578796735115,2.831528977488495,1,2,2,1.0,0
PHF6,0.562271211642207,0.562271211642207,399.974670962661,0.201871779014814,2.78528883227876,1,1,1,1.0,0
PHF7,0.5280294642226055,0.759164345376235,106.89255268725,0.2189313434932565,2.505759799974205,2,2,2,1.0,0
PHIP,0.6073728864559423,1.08548549708545,3983.45119255491,0.05720864985325002,3.2730412514859446,2,4,6,0.5,0
PHKA1,0.902171676563772,0.902171676563772,10.4923029078041,0.390973403885562,2.30750139932239,1,1,1,1.0,0
PHKA2,0.8731495571575095,1.35041790567017,777.378966806098,0.11045898072549594,3.657109171848465,2,4,6,1.0,0
PHKB,0.6238283759127597,1.14756720741283,684.3742814225761,0.14458656814381118,3.451238603942845,4,8,10,0.7,0
PHKG1,1.0925191763046525,1.18740231840136,55.6413879017862,0.314019633425772,3.59979097542186,1,1,2,1.0,0
PHKG2,0.284205837736144,0.284205837736144,654.620451951047,0.0993074273660584,2.86187896790971,1,1,1,1.0,0
PHLDA1,1.7174218931961716,3.939667660345,609.7621696896018,0.23841468017697234,5.557630646014544,4,4,9,0.7777777777777778,1
PHLDA2,3.10769643381781,3.76396525250362,39.0034368207249,0.41716561059400864,3.17525423679447,1,2,2,1.0,0
PHLDA3,1.744571133066915,2.19286167869798,10.578525251621867,0.37492175126786215,3.08884467551073,2,3,4,1.0,0
PHLDB1,2.040454047688465,2.66357293304741,134.70333568949525,0.15785475380996342,4.469483864407501,1,2,4,1.0,1
PHLDB2,0.8875134293606379,1.21769736859939,130.19923864535176,0.2726736982152981,3.2880244833204153,2,8,12,0.5833333333333334,0
PHLDB3,0.9955306452641178,1.29454862414459,124.14637543117028,0.348434683484617,2.9275282557766418,3,3,5,0.8,0
PHLPP1,0.838497727341375,1.29469296297845,253.29941947243967,0.24296666520395016,3.4256594478015683,4,4,6,0.6666666666666666,0
PHLPP2,0.6693971303562904,0.69211005933237,305.14196437494047,0.21428682869958351,3.3728963529369453,1,1,2,1.0,0
PHOSPHO1,1.1142086704670329,1.9634480598374,528.4520670801473,0.29843458222696395,3.4759943295306095,3,11,15,0.5333333333333333,0
PHOSPHO2,0.9686984789056403,1.83007271696342,41.06191334564543,0.31689976677089,2.88190403401896,2,3,3,0.6666666666666666,0
PHOX2B,5.15694520586944,5.31728188797638,16.8921975840961,0.5606611370989997,5.270835075949656,1,2,3,1.0,0
PHPT1,1.7201088724739753,3.64773935701391,168.61752280526457,0.2554866377916591,3.1774533237840887,2,5,7,0.5714285714285714,0
PHRF1,0.9910145198026828,1.4528392238123,865.7330402211785,0.3133459706397747,3.149111610439497,3,7,11,0.5454545454545454,0
PHTF1,0.5293187858764646,0.708331098095718,195.6030684742443,0.14728102740866034,3.602693297354483,2,2,3,1.0,0
PHTF2,0.42383056664435603,0.496944344829203,952.4200131583291,0.1350792604611755,3.180286026630895,2,2,2,1.0,0
PHYH,0.7283445595269795,0.987711003729866,60.01434542241485,0.0824786197117684,3.1813763433424747,1,2,2,1.0,0
PHYHD1,2.2789607235645826,3.13235916169238,45.03533416864393,0.2137303835138731,3.713281217574655,1,2,4,1.0,0
PHYKPL,0.464290457604023,0.464290457604023,1533.48445852804,0.154886485801055,2.99761761139306,1,1,1,1.0,0
PI16,2.32889849476103,2.92458824094694,58.37188202893365,0.28036770815405143,3.4846498033141,2,4,4,1.0,0
PI3,5.122008282690595,10.0041785379286,35.518968965043605,0.9111836148580711,3.5210240639687154,2,6,8,0.75,0
PI4K2B,0.5305775238871779,0.756129314718262,358.771467150176,0.18442529342223002,3.0719059117737704,2,2,2,1.0,0
PI4KA,0.6259184324614889,0.801478368769093,2609.2026390564365,0.17265357590874966,3.5537142002126267,2,3,3,1.0,0
PI4KAP1,0.614847027120706,0.614847027120706,303.745175166429,0.200099477582474,3.07270680837878,1,1,1,1.0,0
PI4KAP2,0.687916730238545,1.06827657230411,386.3006702293656,0.21431162350970034,3.1167453638205065,2,3,3,0.6666666666666666,0
PI4KB,0.445741156366499,0.727943657760866,984.6896492061369,0.15240288562305726,3.0522804324034998,2,3,3,0.6666666666666666,0
PIANP,1.26429248072029,1.26429248072029,13.3667736334622,0.402389385602242,3.14196280010733,1,1,1,1.0,0
PIAS1,0.678777135092614,0.678777135092614,985.703733185946,0.279288656922231,2.43037845708722,1,1,1,1.0,0
PIAS2,0.815909062173209,1.70860100950252,553.8352630991773,0.1544393559003478,3.0551404896873464,3,5,8,0.875,0
PIAS4,1.7948266341567856,2.96408533461594,283.2052506966933,0.5359288341315777,3.26498485713774,2,2,3,0.6666666666666666,0
PIBF1,0.500672794891822,0.500672794891822,647.693992667018,0.14673569627133,3.41207223337138,1,1,1,1.0,0
PICALM,0.8598062968389862,1.53668083994002,2989.563699251137,0.113613659222291,3.77035994038729,3,4,4,0.5,0
PID1,1.5409692512544024,3.0280579792018,115.18698425565178,0.4037541405251783,3.636279787763755,4,12,26,0.5769230769230769,0
PIEZO1,0.9508257261253745,2.34002188993291,2752.0376301094275,0.1687641983857959,3.3439890455948222,3,5,8,1.0,0
PIEZO2,0.838018056569706,1.29144325832346,62.494396299343826,0.25290771315363203,3.322522471729806,3,5,8,0.5,0
PIF1,2.0395239526536355,2.80202335582613,51.8780712975053,0.5470269589836114,3.769108066619654,3,3,5,1.0,0
PIFO,3.5794046819410603,4.47544872540716,6.140210043397016,0.5058327082222728,3.8091872184672635,1,2,3,1.0,0
PIGA,1.5741687314161255,3.23035201182457,854.1794740646126,0.16093039554313615,3.4083193098117346,3,5,9,0.5555555555555556,0
PIGB,0.6808412074494546,0.937646408175798,323.9495587868836,0.13101462534933922,3.244146168679612,3,6,7,0.5714285714285714,0
PIGC,0.5782740777931933,0.637305354842024,361.4337515991947,0.173781211944489,3.401158755908687,2,3,3,1.0,0
PIGF,1.00999983727589,1.00999983727589,153.537675616615,0.289543968198119,3.48824340414095,1,1,1,1.0,0
PIGH,0.587596099756065,0.587596099756065,202.972716631327,0.16806384365995,3.49626717418751,1,1,1,1.0,0
PIGK,1.1821920795142853,1.49980147612265,211.816418686761,0.23579475227968608,3.8319010458608274,2,3,5,0.6,0
PIGL,0.5059845270778784,0.917157156267109,366.48373168634924,0.14179354570597866,3.544909943026248,2,4,4,0.5,0
PIGM,0.614618261139154,0.878648654414673,247.05969331558535,0.1780570943609876,3.3391845086464333,2,2,3,0.6666666666666666,0
PIGN,0.9315154907744551,1.16141760973458,145.451692634009,0.24257993913551534,3.7843939272035367,2,2,3,1.0,0
PIGO,0.39319371000595,0.39319371000595,470.528500099333,0.138779497105728,2.83322622005468,1,1,1,1.0,0
PIGP,0.7237631113813142,0.837580789254058,162.6631085406136,0.255705077057575,2.9729349027205076,4,4,5,0.6,0
PIGQ,1.8105303474876797,3.32981639525577,156.8637668187266,0.3872365020728153,3.562474143111706,4,6,7,0.7142857142857143,0
PIGR,1.3514758261794197,2.01635644719306,42.148887461738,0.3904681468453029,3.522374790314894,3,6,10,0.8,0
PIGS,0.8536575328536821,1.56614496700733,430.1902801670061,0.12787895421466108,3.8285489184058696,3,5,8,1.0,0
PIGT,2.7155125796198964,4.90213138001768,150.536712539887,0.235140528201471,3.479712461295993,2,5,7,0.8571428571428571,0
PIGU,1.076619006676,1.39480363714006,96.99492452804354,0.16091744960998808,3.5012024239695037,1,2,3,1.0,0
PIGV,0.5297510226749796,0.850539506286558,131.65764403451468,0.21700528527899268,2.4975785093074068,2,2,3,0.6666666666666666,0
PIGW,0.43338586915404,0.43338586915404,104.313478661103,0.144437743864432,3.00050289874933,1,1,1,1.0,0
PIGZ,0.82561190063428,0.875690987746588,33.53041457865694,0.2868301388485153,2.92047066898887,1,2,3,1.0,1
PIH1D2,3.25339037857988,3.32328608832229,4.27574107241677,0.962783496645055,3.4903998034411297,1,1,2,1.0,0
PIK3AP1,1.454484165505872,1.97362156097132,640.4346940684046,0.35574432205511103,4.15685979201631,3,9,25,0.8,0
PIK3C2A,1.0778529357203803,1.37988492065455,1287.7355205172598,0.12698433220850333,3.7815583666743877,3,3,6,1.0,0
PIK3C2B,0.42058564296782674,0.639308246316525,1612.8337471246755,0.12597901049733834,3.3694944959465802,3,1,4,0.75,0
PIK3C3,1.00846341282622,1.32882127491462,649.552538751425,0.10830222139532929,3.7250440108257052,2,2,4,1.0,0
PIK3CA,0.658139449578832,0.658139449578832,903.247363088897,0.232865854364892,2.82626000009239,1,1,1,1.0,0
PIK3CB,0.6676947878469837,1.10228681736941,634.4462758983867,0.12001452677395463,3.2805997282702073,2,4,4,0.5,0
PIK3CG,0.6445694827922129,0.909789820337781,2027.0061031973794,0.17510619603003716,3.737901617198508,2,4,6,0.5,0
PIK3IP1,0.6464443632732971,0.870902877363614,4647.837388179749,0.16125267106462757,3.6554731735860644,4,7,13,1.0,0
PIK3R1,0.44856959354046994,0.631079008889939,3818.4319242081633,0.13048218384462165,3.3739423178761534,2,2,3,1.0,0
PIK3R3,1.52838104248497,1.62895287534792,72.34974518005811,0.22109889785138173,4.189707134557337,1,2,3,1.0,0
PIK3R4,1.25003571545667,1.25003571545667,803.945163098074,0.349197701520599,3.57973637859964,1,1,1,1.0,0
PIK3R5,0.48190348624440427,0.779508299613555,1808.8722208869867,0.1277273816265314,3.5993450769059,2,3,3,0.6666666666666666,0
PIK3R6,1.147905459734636,1.78342026498689,67.01398631410031,0.28864873869138524,3.8279975832277375,5,7,18,0.6666666666666666,0
PIKFYVE,0.829647185812323,0.829647185812323,3444.916193758,0.000757407299047947,3.20285923757641,1,1,1,1.0,0
PILRA,1.347138870483415,1.86513789118893,280.10539557741714,0.29848066060483897,4.326311069863763,5,13,27,0.5185185185185185,0
PIM1,0.6008206709224917,0.745279348501354,2268.257900109903,0.16589684717657427,3.601989434261754,3,6,7,0.8571428571428571,1
PIM2,1.708601878305199,4.05682417375697,1471.8266169513913,0.20327861160548152,4.454324192920522,4,6,22,0.7727272727272727,0
PIM3,1.7233519262394943,3.02200067642561,1748.6805394137596,0.26442398357495667,4.639950014903466,5,9,23,0.8260869565217391,0
PIN1,1.3916002987224299,3.27075609183781,558.6908587755929,0.33755412246655003,3.031543941837318,4,8,9,0.5555555555555556,0
PINK1,0.3899133081365496,0.562489770957326,431.7546515468398,0.13308690782040197,2.9598857060598958,3,2,5,1.0,0
PINLYP,1.5817301019743801,1.68202552666148,86.27025016059144,0.20889300109413744,4.485417587568116,1,2,3,1.0,0
PIP4K2A,0.7507779647211069,1.50459650395847,2903.9063854715464,0.13458162043409186,3.873462531368327,3,6,11,0.6363636363636364,0
PIP4K2B,0.7786021974158369,1.151303324822,804.5387698653259,0.18383494187584168,4.16335726958389,2,2,3,0.6666666666666666,0
PIP4K2C,0.8268425346637969,1.3516471595325,278.2094139175162,0.15264807891600993,3.523352501033302,2,4,5,1.0,0
PIP5K1A,0.478457591020096,1.08903925966731,766.8776459818833,0.10970044677248746,3.259445354801975,2,7,8,0.625,0
PIP5K1C,1.8429806363899652,3.34130024468803,424.57502478936124,0.1321021606950322,3.5037995217680757,3,4,7,1.0,0
PIP5KL1,1.235401236000785,1.33383971187067,16.035033308038898,0.42007895885661,3.0475192521928554,1,1,2,1.0,0
PIPOX,2.7633546567741663,3.55790639920454,45.42735610563588,0.15297467902302225,4.372382430477302,1,3,5,1.0,0
PIR,1.8595662668465895,2.70549568067248,8.056448675481276,0.5592651727646905,3.2753153297037083,3,5,6,0.8333333333333334,0
PISD,0.8377507562985747,1.59313966219975,796.9493632372306,0.12554420665067859,3.33519511318998,2,4,6,0.5,0
PITHD1,0.5846905799539807,0.654525023983697,438.10300892261137,0.1936917710208196,3.0406257008209403,2,4,5,1.0,1
PITPNA,1.031391984647757,1.98690283125252,723.7064089573279,0.18433329797411152,3.9268961645854246,3,5,7,0.7142857142857143,0
PITPNC1,0.7041697257459998,1.44179405126571,969.2063655725881,0.15721897482389752,3.9461014761985496,3,7,16,0.6875,0
PITPNM1,1.2779896078681252,3.27738224039649,888.3106542725546,0.22864792063807002,3.4436895752851786,4,10,13,0.6923076923076923,0
PITPNM2,0.6445706271355015,0.675281880021295,673.3631473227736,0.2110079824355905,3.064703780172775,2,1,2,1.0,0
PITPNM3,1.7353081081331965,1.9491889106562,32.446886080428435,0.24629792854780455,4.35758327540093,1,2,3,1.0,1
PITRM1,0.4208675174266703,0.517209246531149,886.3175291987654,0.1386339467035485,3.020802269908117,1,2,3,0.6666666666666666,0
PITX1,2.8525244062802377,3.97648150205783,34.82067481216994,0.3845895578519572,5.247776967851044,1,3,5,1.0,0
PITX2,4.201164076341425,4.47371453562032,5.51582889415001,1.173787661214345,3.57704876690967,1,1,2,1.0,1
PIWIL1,5.074122200946394,7.25147287070476,9.775543274809829,0.6825739339113658,3.6678165570153,1,2,3,1.0,0
PIWIL2,0.8849167166691752,2.15480274447281,47.34376866066947,0.1927960842067916,3.2186166867504866,4,7,9,0.6666666666666666,0
PIWIL3,3.6250131058953166,4.13956888317546,6.725755826744627,0.5545204351642442,3.6321246126428703,1,2,3,1.0,1
PIWIL4,1.4100359322609404,2.47366797687977,109.32996703449737,0.04591966865840069,3.1793797314570633,2,2,3,0.6666666666666666,0
PJA1,0.7247813572707669,1.13730819472186,219.15318577829586,0.23212223185133216,3.110354422691823,3,5,7,0.7142857142857143,0
PJA2,0.8305160338546902,1.36533562493131,1147.7409644808379,0.19212315633514399,4.297781909592293,1,2,4,1.0,0
PKD1,1.5765276315979369,3.28806650065473,1236.1356856875973,0.1431194568039373,3.3488709509848404,3,3,3,1.0,0
PKD1L1,1.59361952679118,1.61062033121705,24.118139990916852,0.5151833503318315,3.16315624416721,2,2,2,1.0,0
PKD1L2,1.165248427294387,2.59091583310503,116.06144101648242,0.24313409917236345,3.903422444333155,3,8,14,0.8571428571428571,1
PKD1L3,1.38041677431435,1.38041677431435,6.05798098495694,0.451239314029623,3.05916778834507,1,1,1,1.0,0
PKD1P1,3.105888104050215,5.91819281843304,857.2650734759038,0.4899433707565955,3.45784819535054,4,7,8,0.5,0
PKD1P5,2.0771586869183247,3.0168693394279,95.27449719364971,0.6881110082028905,2.8584872130035652,2,2,2,0.5,0
PKD1P6,1.0066016031598128,1.45537486628092,571.4814335264737,0.25347832131605236,3.952459996123796,3,3,3,0.6666666666666666,0
PKD2,0.810714325199001,1.14490772904962,193.65956994035,0.2584010317479612,3.2835166630843515,2,2,5,0.6,0
PKD2L1,2.1569006174669,2.1569006174669,5.59829886230047,0.688657733285926,3.13203571703938,1,1,1,1.0,0
PKD2L2,1.1123674134366384,1.66435344416827,48.530241793122535,0.2512494147192031,3.2500770024723984,2,4,6,0.6666666666666666,0
PKDCC,2.83076656642678,2.83076656642678,2.35319817649494,0.717539267562893,3.94510334750239,1,1,1,1.0,0
PKHD1,1.651761222667155,3.02004149979021,48.93976413750214,0.360394758867821,4.299946762206003,2,3,5,0.8,0
PKHD1L1,1.8074467331166963,3.60583730440245,100.3610479208368,0.4879357361706262,3.892850392768692,3,3,5,0.6,1
PKIA,0.9410946860250478,1.47944039176729,132.90741991885795,0.23216659159439,4.043878363562978,2,4,9,1.0,0
PKIB,1.79199672997429,1.9209855721577,14.27252091898335,0.5906990837046204,3.04895231098336,1,1,2,1.0,0
PKIG,0.790644264815881,1.69327329996526,501.9647815034839,0.11108887996764155,3.410454289339205,3,3,4,0.75,0
PKM,0.6199577695646614,1.39406657030425,4225.525843051618,0.1247958935279397,3.8396343324753435,5,6,18,0.6666666666666666,1
PKMYT1,1.8804809041098927,2.29366567214977,11.575894472280632,0.5826685293780892,3.2497651403413075,3,2,4,0.75,0
PKN1,0.40272078926869154,0.701534433434314,2174.46173722631,0.1283417178580359,3.0887853050757883,3,2,5,0.6,0
PKN2,1.3040971135711796,1.81746463419313,1418.2896806050642,0.12381226165488925,4.3458073825614125,2,2,8,1.0,1
PKNOX1,0.7554191861094776,1.04650503832905,292.38893381323567,0.18398663507761434,3.9538782337963796,2,2,3,0.6666666666666666,0
