gene,fc_pre_vs_flight,fc_pre_vs_post,fc_flight_vs_post,label
LA16c-13E4.3,2.21703277538822,1.0,-2.21703277538822,0
LA16c-2F2.8,1.0,16.7001524923906,16.7001524923906,0
LA16c-306A4.1,-2.03472071456372,-2.03472071456372,1.0,0
LA16c-306A4.2,-1.1199714045608,-3.22968216001027,-2.88371841178999,0
LA16c-313D11.9,-24.9865894447656,-1.86469754674696,13.3998081824882,0
LA16c-325D7.1,1.0,6.25416659941207,6.25416659941207,0
LA16c-325D7.2,1.0,17.3809918224164,17.3809918224164,0
LA16c-349E11.1,1.0,6.93972546298459,6.93972546298459,0
LA16c-358B7.3,-1.13686016327138,-1.46941033287941,-1.29251633609106,0
LA16c-380A1.1,-10.6267879301425,2.93127822896995,31.1500721035073,0
LA16c-380H5.2,-18.1224790337131,-3.69303288873225,4.90720759325114,0
LA16c-380H5.3,-2.85957242807284,-2.03697775330123,1.40383095664078,0
LA16c-380H5.4,-2.05844354465396,-2.05844354465396,1.0,0
LA16c-431H6.6,-1.4758908882375,1.32493906349011,1.95546549127498,0
LA16c-4G1.3,1.0,5.5684449102891,5.5684449102891,0
LACC1,1.30854267389791,1.88031730455169,1.43695528014426,0
LACE1,2.28602038999525,1.02320302572799,-2.23418063914422,0
LACRT,-10.124178441403,-2.07031969511356,4.8901522143167,0
LACTB,1.00521747420621,-1.1414822075844,-1.14743786155932,0
LACTB2,-1.16102717061781,-1.88163036193194,-1.620660058223,0
LACTBL1,1.01517839811805,4.3941328452617,4.32843414852758,0
LAD1,-4.19194386080423,1.56920581432639,6.57802267970383,0
LAG3,-15.2680310445775,1.53495585693433,23.4357536757294,0
LAGE3,-1.05522816792923,-1.65104356709211,-1.56463181828448,0
LAIR1,1.1244645560936,1.0982774299652,-1.02384381706654,0
LAIR2,-2.85552749226895,-11.0450205611325,-3.86794404572736,0
LALBA,-2.49091656846264,4.22131840805806,10.5149519633882,0
LAMA1,-2.72603343959649,4.3962878218481,11.9844276124487,0
LAMA2,-5.3693549958429,-21.4455242459337,-3.99405967058193,0
LAMA3,-10.2289406739355,1.79737493955379,18.3852416255141,0
LAMA4,1.41577452587795,1.64136755039618,1.15934248031362,0
LAMA5,-1.82122023210271,1.45684444002577,2.65323456920129,0
LAMB1,-2.88132832790278,1.56381886319377,4.50587559022894,0
LAMB2,1.10985528562457,3.68210114223688,3.31764076806173,0
LAMB3,-6.35460064793788,3.03981122094477,19.3167863542245,0
LAMB4,-7.26377183595771,4.63968089765324,33.7015834322046,0
LAMC1,-1.12507860422401,-1.3458521468789,-1.19622943839303,0
LAMC2,-1.5060882634428,1.14926265894803,1.73089100225469,0
LAMC3,-3.04598726294848,4.41150533691339,13.4373890666674,0
LAMP1,1.08951720350483,-2.19784675350238,-2.39459184860809,0
LAMP2,-1.20837716689916,-1.56836700795501,-1.29791182001529,0
LAMP3,-2.29589154461729,1.3218366680012,3.03479362942906,0
LAMP5,-1.05646220380842,-1.31026109527513,-1.24023471029234,0
LAMTOR1,1.62505773691476,-1.57990198689853,-2.56743194737645,0
LAMTOR2,-1.09403329532284,-1.66430196543683,-1.52125348703003,0
LAMTOR3,1.16806912635058,-1.2868769183185,-1.50316119770101,0
LAMTOR4,-1.1356961088052,-1.09779685495897,1.03452301186238,0
LAMTOR5,-1.02491161458693,-1.094505317265,-1.06790215047579,0
LAMTOR5-AS1,-4.75312676726737,2.28600446831697,10.8656690284502,0
LANCL1,1.58722556062267,2.83350634845036,1.78519450464165,0
LANCL2,-1.08083414842782,1.30333309124818,1.40868691179703,0
LANCL3,13.8309263675604,1.17283476265719,-11.7927322824443,0
LAP3,-1.03696544992627,-1.00955601049105,1.02714999380954,0
LAPTM4A,-1.51729975553396,-2.40590029107673,-1.58564600192008,0
LAPTM4B,-1.03456943612752,1.33167835996999,1.37771372997738,0
LAPTM5,-1.07052096536647,-1.12786335915191,-1.0535649423417,0
LARGE,1.0791996344713,1.35778955952328,1.25814494015137,0
LARP1,-1.13783393916075,1.16353520808778,1.32390984917075,0
LARP1B,1.53405801802185,-1.75299165997816,-2.68919091151494,0
LARP1BP3,1.0,1.75471452920537,1.75471452920537,0
LARP4,1.52035721412745,-1.46783475921642,-2.23163316532172,0
LARP4B,1.06570899607977,1.08316261312685,1.01637746993906,0
LARP6,-2.42509204191811,-1.98468008802247,1.22190576534401,0
LARP7,-1.18302468011568,-1.00908713782338,1.17237118160824,0
LARS,-1.25668693697714,-1.17827769563751,1.06654563829047,0
LARS2,1.3871355561527,2.2607829632339,1.62982121913471,0
LAS1L,-1.11641945955162,1.35711352488295,1.51510794800002,0
LASP1,-1.07900542151355,-1.17128798917159,-1.08552558292857,0
LAT,1.78607743246225,-2.00406740583525,-3.5794195666955,0
LAT2,-1.50522333049168,-1.44150482609955,1.04420276868898,0
LATS1,1.10610550934244,1.15687728493189,1.04590138568212,0
LATS2,1.0108855393909,1.20867234877269,1.19565697764454,0
LAX1,-1.69358813774205,-1.16430307685017,1.45459388660535,0
LAYN,-2.18812260212367,2.616913183484,5.72612688457674,0
LBH,-1.16600114329108,-1.04880311938812,1.11174454169371,0
LBP,-2.35370835194839,9.10744793685352,21.4362762739072,0
LBR,1.06443046012202,-1.38276110674034,-1.47185304108645,0
LBX1,-5.11787830666491,1.57009631312502,8.0355618603171,0
LBX1-AS1,-2.97315284361886,1.05639351720502,3.14081938965864,0
LBX2,-4.33936976250816,9.72325501883054,42.192798821869,0
LBX2-AS1,-2.03012360850456,-1.33923916755848,1.51587831186688,0
LCA5,1.7073328244163,-1.01966606547407,-1.74090934352731,0
LCA5L,-13.9574680541363,-1.684329010948,8.28666368827819,0
LCAT,-1.01770931159978,1.90029613377823,1.93394907014316,0
LCE1A,-7.29761809516266,3.17848875127331,23.1953970265631,0
LCE1B,-1.84845934225276,2.32993991809486,4.30679920849008,0
LCE1C,-1.60376226386353,27.4668193350217,44.050248357865,0
LCE1D,1.0,34.907648359438,34.907648359438,0
LCE1E,1.0,23.2800960356606,23.2800960356606,0
LCE1F,-9.74766349515752,-1.56441817838006,6.23085542591376,0
LCE2A,-2.64334675967087,-1.99460757365926,1.32524652697545,0
LCE2B,1.39864096974591,15.5897799308286,11.1463772819845,0
LCE2C,1.0,1.64603795345357,1.64603795345357,0
LCE2D,1.29647953957581,3.67483335016933,2.83447076331933,0
LCE3A,1.0,4.98282470504257,4.98282470504257,0
LCE3B,1.0,2.60328175919738,2.60328175919738,0
LCE3C,1.0,7.03962666754699,7.03962666754699,0
LCE3D,1.91551977926096,8.05591583159988,4.20560305292593,0
LCE3E,-5.76961046700319,1.1083894103321,6.39497514336756,0
LCE4A,-20.992586369319,-5.4043975823564,3.88435270525858,0
LCE5A,-10.1520281271921,2.18244473492895,22.1562403350411,0
LCE6A,1.0,3.67703511133024,3.67703511133024,0
LCK,-1.37222930613824,-1.17625561547214,1.16660808083576,0
LCLAT1,1.23842646688302,1.01573951089954,-1.21923628410031,0
LCMT1,1.06403382788547,1.6299610306538,1.53186955897161,0
LCMT2,1.84801119163513,1.49225882825191,-1.23839856508,0
LCN10,1.57332867503573,1.0,-1.57332867503573,0
LCN12,-1.8090558179383,1.62799647999282,2.94513650371409,0
LCN15,-9.04301457826885,8.91110813036501,80.5832807314208,0
LCN1P1,1.0,1.46402589950863,1.46402589950863,0
LCN2,1.57940384901087,-1.63412235381163,-2.5809391353648,0
LCN6_1,5.05231029177733,1.0,-5.05231029177733,0
LCN8,1.23163989412904,2.00665699413858,1.62925624909024,0
LCN9,-3.12514500042606,3.36471422285181,10.5152198314078,0
LCNL1,-3.26820784594143,1.74128293098579,5.69087453705167,0
LCOR,1.31163966606506,-2.08964750510891,-2.74086455579474,0
LCORL,1.22735518519668,1.18334528543212,-1.03719108894619,0
LCP1,1.05982664113573,-1.00254076916949,-1.06251941599053,0
LCP2,-1.06966707324433,-1.20965352860946,-1.13086918244622,0
LCT,2.68941119862339,17.8538390331201,6.63856796694342,0
LCTL,1.52311631705777,33.3561408076832,21.8999300540078,0
LDB1,-1.15825699857838,-1.56513450078848,-1.35128430280109,1
LDB2,1.02684904713487,1.71783442463453,1.67291816594431,0
LDB3,-3.8413176304221,1.36969252910269,5.26142406029959,0
LDHA,-1.20795427993911,-1.11246650287673,1.08583429417016,0
LDHAL6A,-3.66996892336806,-3.09273487724977,1.1866419428204,0
LDHB,-1.26064189904007,-1.26229922326,-1.00131466693372,0
LDHC,-7.71979301661993,-9.73178186443665,-1.26062730483643,0
LDHD,-4.41584306966307,-1.05628398389049,4.18054532399392,0
LDLR,-1.86994715982848,-1.23463480422639,1.51457512247938,0
LDLRAD1,1.72963204035136,-3.12754896681315,-5.40950890076781,0
LDLRAD2,-3.53601579748816,1.18626168300536,4.19464005106185,0
LDLRAD3,-1.12882187132562,1.61967613666799,1.82832584753501,0
LDLRAD4,-1.14694000274679,1.6049249853456,1.84075266710068,0
LDLRAP1,1.44305984383102,-1.5543579836059,-2.24303158907983,0
LDOC1,2.4564046759381,2.05359571717066,-1.19614812954636,0
LDOC1L,-2.1063883944976,1.60657960873139,3.38408064266829,0
LEAP2,2.290096175611,3.86559693474475,1.68796270475995,0
LECT1,-4.68589080575249,-1.11778343753826,4.1921276057484,0
LEF1,-1.19512031914481,-1.07643561161549,1.110257135911,0
LEF1-AS1,-1.5206536433417,1.07202253540291,1.63017497420485,0
LEFTY1,6.21814093353718,-2.4666711342498,-15.3381087494533,0
LEFTY2,2.6745795591399,2.31624993566528,-1.15470248609924,0
LEKR1,3.84892641848735,8.64979494907755,2.24732665907315,0
LELP1,1.0,3.32696817941323,3.32696817941323,0
LEMD1-AS1,-2.52872021809785,2.12739093022449,5.37957645705668,0
LEMD2,-1.763491085115,1.1238161469659,1.98183975648265,0
LEMD3,1.00705474626465,-1.42826620349075,-1.43834225915474,0
LENEP,-5.77502991819791,1.18285876931435,6.83104478179314,0
LENG1,-1.25566295817872,-1.06149234108747,1.18292229682254,0
LENG8,1.08221867942794,-2.34250297230265,-2.53510047324141,0
LENG8-AS1,1.62838071985211,4.16929930326192,2.56039589048965,0
LENG9,-2.06555591046349,1.84991939856843,3.82111194759408,0
LEO1,-1.95624924225505,1.22772705844637,2.40174012778175,0
LEP,-2.12610230506253,6.23559003174911,13.2575023399267,0
LEPR,1.24690165928448,-3.10002499342836,-3.86542630812918,0
LEPRE1,1.03348387902875,1.21166126628319,1.17240461207957,0
LEPREL1,-2.35832927043315,2.32420592224391,5.48124285694187,0
LEPREL1-AS1,-2.38281572389627,-2.38281572389627,1.0,0
LEPREL2,-4.18169186728235,3.76742321347531,15.7542030124004,0
LEPREL4,-8.79948158915535,-1.32899700700356,6.62114477518289,0
LEPROT,1.51235632432968,-4.43071969511343,-6.70082695223688,0
LEPROTL1,-1.33871783825498,-1.7053929733605,-1.27390023844269,0
LETM1,-1.37088640762808,1.712211257206,2.34724713949149,0
LETM2,-2.0640926504204,1.04801384362179,2.16319767215858,0
LETMD1,-1.23014415675552,-1.0711378467185,1.1484461692061,0
LFNG,1.11353008957054,-1.09104463428218,-1.21491102933769,0
LGALS1,-1.17324803869605,1.14700951597606,1.34572666498462,0
LGALS12,1.08519587917061,-1.45900381424056,-1.58330492690807,0
LGALS14,1.0,3.98606865058489,3.98606865058489,0
LGALS16,-1.68597065300183,-1.68597065300183,1.0,0
LGALS17A,-12.3515930243699,-2.12646463072225,5.80851091803711,0
LGALS2,-1.36404504771816,-1.47824097203016,-1.08371858722924,0
LGALS3,1.00357544388678,1.2198996531986,1.21555350983281,0
LGALS3BP,-2.36139688518675,1.10758422731184,2.61544594445617,0
LGALS4,-4.90944216783601,-1.4099061800005,3.48210557374411,0
LGALS7,1.0,2.31631240757602,2.31631240757602,0
LGALS8,-1.11645748865548,-1.14620664988397,-1.02664603133641,0
LGALS9,-1.09884926398687,1.40528162938565,1.54419268414469,0
LGALS9B,-8.49703988812573,-2.37694739088593,3.57476985847749,0
LGALS9C,1.17581434097157,2.61748794436997,2.22610649756759,0
LGALSL,1.48013620828883,-1.26318247429343,-1.86968211787758,0
LGI1,1.0,5.48879967032019,5.48879967032019,0
LGI2,-1.75222009026589,1.48957382799938,2.61006118735478,0
LGI3,-7.75754910926143,1.01505294139794,7.87432304139481,0
LGI4,-77.7119258719671,1.46821464428362,114.097787600705,0
LGMN,1.68426974479025,1.01259972433637,-1.6633124662305,0
LGR4,-1.23212362822083,1.88578311984278,2.32351793965829,0
LGR5,-1.20863408815022,7.96861800768917,9.63114335954086,0
LGR6,1.16078243699767,3.82350627967485,3.29390431644042,0
LGSN,-12.3903185798827,1.05598213775765,13.0839551014829,0
LHB,-3.30409098021822,-1.49483650237309,2.21033603004268,0
LHFP,-1.03832316705061,2.45928865889424,2.55353638899471,0
LHFPL1,1.0,12.3849907142004,12.3849907142004,0
LHFPL2,1.90676624042602,-1.00746046597838,-1.92099160509145,0
LHFPL3,1.90510953358225,2.34024106966989,1.22840237184129,0
LHFPL4,-5.43892794195111,1.58387255911252,8.61456871824669,0
LHFPL5,-13.5239696898403,1.65389351856239,22.3672058152611,0
LHPP,-5.18717589727635,-2.16519023624055,2.39571369316856,0
LHX1,-4.84898977718872,1.92327701542589,9.32595058650217,0
LHX2,-2.73021153162796,1.65726812942371,4.5246925579521,0
LHX3,-1.27031802323117,3.19149355808546,4.05421178786214,0
LHX4,-2.30753485341456,11.0826455673548,25.5735909147117,0
LHX5,-1.87630361526263,3.20092092417237,6.00589950219442,0
LHX6,-7.02569281327691,2.08900681999485,14.6767202021243,0
LHX8,-3.28941002315633,6.02847708799184,19.8301329576086,0
LHX9,-3.22047380203982,12.6969626000785,40.8902354190322,0
LIAS,-1.34285172519015,-1.21068015840272,1.10917133304786,0
LIF,-2.9234703480517,2.32670744874507,6.80206023499722,0
LIFR,-1.24687910857047,-1.9360945887233,-1.55275244842541,0
LIFR-AS1,-1.52008380046628,-1.52008380046628,1.0,0
LIG1,1.33869836445211,-1.07314233435401,-1.43661388782403,0
LIG3,1.16691943352462,1.50712009631979,1.29153740440127,0
LIG4,1.32322334496059,-1.25116295988625,-1.65556803687147,0
LILRA1,1.012732804274,1.05543625087737,1.04216654819825,0
LILRA2,1.03476125707732,1.28588890668026,1.24269139174407,0
LILRA3,2.00717608971707,1.23879199496535,-1.62026885697886,0
LILRA4,-1.45289587903073,2.26028018422305,3.28395176511248,0
LILRA5,1.43540628638159,-1.3715227526572,-1.96869238107953,0
LILRA6,1.54638197043473,-1.62737770410771,-2.51654754071964,0
LILRB1,1.21237702437544,-2.64541734800529,-3.20724321260582,0
LILRB2,1.25872154339862,-1.15101213828376,-1.44880377517107,0
LILRB3,-1.1900086833294,-2.31618255372957,-1.94635769148287,0
LILRB4,-1.91569501882034,1.44262384725057,2.76362731820936,0
LILRB5,-11.4043597964185,1.51267329266711,17.2510704840088,0
LILRP1,3.89472803928006,19.7382802455648,5.06794827430708,0
LILRP2,-17.2950744557677,2.23128409604323,38.5902245730379,0
LIM2,1.0,17.1560843320445,17.1560843320445,0
LIMA1,1.09925673174217,1.77251141776578,1.61246355522116,0
LIMCH1,-1.17618818220942,1.15639640147806,1.36013978136799,0
LIMD1,1.23641626124023,-1.04082410353014,-1.28689184669545,0
LIMD1-AS1,-1.25062811778285,1.59927692623556,2.00010069207152,0
LIMD2,1.05288951091387,1.13139917156329,1.07456590633264,0
LIME1,1.68642493417655,2.46919336487034,1.4641584779912,0
LIMK1,-1.18347460250995,1.03539662392211,1.22536560793637,0
LIMK2,1.01426865006711,1.20590014532994,1.18893563874833,0
LIMS1,1.66742697059643,-1.94579281466831,-3.24446741837067,0
LIMS2,-3.86336343472936,1.08946437456376,4.20899682812991,0
LIMS3_1,-1.27281839812489,2.17232304202064,2.76497273455451,0
LIMS3_2,2.6152692738777,-2.48280951689926,-6.49321544243777,0
LIN28A,-35.8240428055395,-3.63688786035091,9.85019175215454,0
LIN28AP2,1.0,3.9175034809832,3.9175034809832,0
LIN28B,6.90861751137125,2.60464235525576,-2.65242462076635,1
LIN37,-2.64992048735124,-2.52572912722911,1.04917049844469,0
LIN52,-1.38079640398272,1.11890006276705,1.54497318308479,0
LIN54,1.50989756442903,-1.53253711867589,-2.3139740628858,0
LIN7A,-2.96764579132395,-2.34555178435245,1.26522288321306,0
LIN7B,-27.7214257518604,1.87556417315158,51.9933129688711,0
LIN7C,1.01879288622819,-1.42579830349151,-1.45259316879338,0
LIN9,1.70519837348873,1.11634834406526,-1.52747875029682,0
LINC-PINT,-1.09082358870893,-1.84992700489312,-1.69589934068316,0
LINC-ROR,-9.48059588884867,1.22740255109783,11.6365075799005,0
LINC00028,-4.55691279425424,-4.55691279425424,1.0,0
LINC00029,-1.64778964320686,-1.64778964320686,1.0,0
LINC00032,10.1794987003695,14.1702555505562,1.39203864233922,0
LINC00035,-6.26937294529085,1.83459102402579,11.5017353317007,0
LINC00051,-11.8235376409544,2.80255287760893,33.1360894391743,0
LINC00083,2.7147940544736,13.9333067099533,5.13236231934175,0
LINC00086,-4.3382749048923,1.78450046118524,7.74165356852863,0
LINC00092,-4.30337288719016,2.5733904390274,11.0742586434649,0
LINC00094,-2.62396657310728,-1.07770689021701,2.43476830010701,0
LINC00106,2.56138927842208,-2.1981630901709,-5.6303513713869,0
LINC00112,-4.19091417659915,7.93996587487633,33.2757155467327,0
LINC00114,1.0,6.39092402316127,6.39092402316127,0
LINC00116,1.0220577198388,1.93128124238366,1.88960095393464,0
LINC00152,2.34630946217093,-1.68140726352576,-3.94510177217342,0
LINC00158,-4.50082821092464,3.57710862139665,16.0999513967238,0
LINC00162,-2.05918144911122,7.85018958355975,16.1649647624724,0
LINC00163,-11.9869545798832,-4.54618939520358,2.6367037397364,0
LINC00173,4.44847869620017,3.31363540000902,-1.34247681449445,0
LINC00174,1.61797231664288,8.6602669382987,5.35254333415781,0
LINC00176,-2.49619668728453,-1.19991827774923,2.08030557878227,0
LINC00184,-6.71026601692262,-1.55363071841389,4.31908685725083,0
LINC00189,3.59206026740022,19.0034288941452,5.29039812238426,0
LINC00200,-14.0629352818899,2.54455119974786,35.7838588435094,0
LINC00202-1,-3.1261764262688,2.34718330189312,7.33770910651005,0
LINC00202-2,-9.75768026271045,1.76251549680105,17.1980626758569,0
LINC00205,-2.15333971094701,-6.65172293621632,-3.08902627040254,0
LINC00207,-1.6477927747542,-1.6477927747542,1.0,0
LINC00210,1.63623990622729,5.24668468382362,3.20654976318296,0
LINC00211,1.5824405941214,-2.11869403548388,-3.35270744827257,0
LINC00221,-13.0308710470607,-5.44927134492562,2.39130522637584,0
LINC00222,6.73643742839754,2.19889984315718,-3.063549005818,0
LINC00226,-24.2098322309141,-24.2098322309141,1.0,0
LINC00237,3.72745385118309,4.2351654839948,1.13620869716484,0
LINC00240,3.75310983603521,7.05896110445749,1.88082987518281,0
LINC00242,-16.6110387151205,-1.26994916803421,13.0800815758895,0
LINC00243,-1.59449653842659,-1.08745741506785,1.46626113016767,0
LINC00261,-4.49537676500992,1.14551278501956,5.14951155779874,0
LINC00263,-3.16698326908222,2.37066373520899,7.50785238602683,0
LINC00264,-4.27070398818315,-3.15945063345355,1.35172360123725,0
LINC00265,-2.15711950260228,1.95513557554011,4.21746108022912,0
LINC00266-1,7.51968857791331,1.0,-7.51968857791331,0
LINC00266-3,1.63907351472114,1.38043622098136,-1.18735910417934,0
LINC00269,-4.1287195618242,2.13227552307735,8.80356766332839,0
LINC00271,-9.19867003077525,-2.59424271885458,3.54580161829911,0
LINC00272,-7.40832607405546,-7.40832607405546,1.0,0
LINC00277,-7.61769529453747,4.75443604485726,36.2178450870885,0
LINC00278,-1.64369308740363,-1.44764847604768,1.13542280090757,0
LINC00284,-8.61545946664125,-2.48109024489968,3.4724490511185,0
LINC00293,-1.20192058321089,1.01017750468468,1.21415313557713,0
LINC00297,1.0,12.5003125869003,12.5003125869003,0
LINC00298,-13.3592268191498,1.7135868974964,22.8921960379775,0
LINC00299,2.31967409375795,1.15171695700709,-2.01410084278517,0
LINC00301,-5.1513148784642,-5.1513148784642,1.0,0
LINC00303,-10.9416241105018,3.17184718375754,34.7051596206288,0
LINC00304,-34.6705829145505,2.76524701968313,95.8727260751378,0
LINC00307,-3.41195617027125,-3.41195617027125,1.0,0
LINC00310,2.17303145288716,2.16676915145596,-1.00289015626191,0
LINC00311,-12.154122623001,2.90162971605911,35.266763375526,0
LINC00313,-1.73526857769547,3.16744975249528,5.49637602693434,0
LINC00314,2.21553826407262,1.0,-2.21553826407262,0
LINC00315,-2.00176222371507,1.88530323254388,3.77392879115423,0
LINC00316,1.0,1.40566049145679,1.40566049145679,0
LINC00317,1.38605170517822,1.75549069096234,1.26654055141227,0
LINC00319,-6.34394150179156,2.69292005119783,17.0837272738006,0
LINC00320,-1.68597837605285,-1.68597837605285,1.0,0
LINC00322,1.0,7.27088114588985,7.27088114588985,0
LINC00323,-5.69192217131886,4.13919714328208,23.5599879913069,0
LINC00324,1.03648265688097,-1.28570379869552,-1.33260968923389,0
LINC00326,-1.44662503643566,3.70413331571303,5.35849199280592,0
LINC00327,-5.34591933406044,1.13429657833849,6.06385800869834,0
LINC00330,1.0,4.49351687742862,4.49351687742862,0
LINC00331,1.30961330426369,1.0,-1.30961330426369,0
LINC00332,-2.05844343667251,-2.05844343667251,1.0,0
LINC00333,2.25054902961193,1.0,-2.25054902961193,0
LINC00334,-6.56676411390172,-6.56676411390172,1.0,0
LINC00336,-8.24979959195161,-1.15710149121292,7.12971131279406,0
LINC00337,-13.5976933248093,2.40717450588881,32.7320207103753,0
LINC00338,5.29447597983272,2.25778654630639,-2.34498517519036,0
LINC00339,-1.0132052197605,1.07550536353871,1.08970764821783,0
LINC00342,-2.03690435147848,-3.30142705028079,-1.62080612567029,0
LINC00343,-15.3024994263329,-1.58477856292196,9.65592277959557,0
LINC00346,-1.29253217679197,-23.076506849829,-17.8537194386173,0
LINC00347,-18.7832248345703,-11.7387661282753,1.60010214270536,0
LINC00351,-2.59202474894443,2.33353430657809,6.0485786751613,0
