metabolite,logFC,AveExpr,t,pval,adj_pval,B,contrast,comparison
PE(P-40:7),-0.0818005891259128,-1.73877116408742e-15,-0.214324818016902,0.830297271762681,0.978713873990114,-4.62684190027792,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Oleoylcarnitine,-0.0812355061069452,-2.27346353548485e-15,-0.212844250254508,0.831451928583501,0.978713873990114,-4.62686221426676,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:6) [M+NH4]+,-0.0805655672996649,-1.53638675855679e-15,-0.211088951001934,0.83282131277271,0.978713873990114,-4.62688611524749,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (52:3) [M+NH4]+,-0.0799926670572518,1.5011140478786e-15,-0.209587901418929,0.833992748627814,0.978713873990114,-4.62690639724743,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"PG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))",0.0799195987846686,-3.86265093984169e-16,0.209396456046817,0.834142181291994,0.978713873990114,-4.62690897362675,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"PS(16:0/20:4(5Z,8Z,11Z,14Z))",-0.0792619309713115,2.64256209507134e-16,-0.207673307889578,0.835487453406195,0.978713873990114,-4.62693205695617,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
DG (34:1)+Na,0.0783408646393745,4.13117167789393e-16,0.205260032189692,0.837372320812429,0.979173337705799,-4.62696406462258,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:8)  [M+NH4]+,-0.0764894915882202,2.51838480624933e-15,-0.200409270153501,0.841163779786457,0.981856653985615,-4.62702726930279,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (50:2) [M+NH4]+,-0.074611051169504,-2.51968584885631e-15,-0.195487589207203,0.845014439224374,0.983507082321774,-4.62708985320466,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Glutamic Acid,-0.0743371580377692,5.09141340199193e-16,-0.194769964844807,0.84557621102055,0.983507082321774,-4.62709884850391,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"2,3-Pyridinedicarboxylic Acid/Quinolinic Acid",-0.0706545896734152,1.53922375424146e-15,-0.185121308240267,0.853136900978538,0.985711315366926,-4.62721658017008,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
2-Aminoadipic Acid,-0.070638587503828,3.90385062239614e-16,-0.18507938113288,0.853169785061558,0.985711315366926,-4.6272170787092,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(28:0),0.0702955120086727,7.68482499857726e-16,0.18418049282595,0.853874858447825,0.985711315366926,-4.62722773988172,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Creatinine,-0.0699701798092618,0.149254383662334,-0.183328093531779,0.854543574464494,0.985711315366926,-4.62723780172839,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Lysophosphatidic Acid,0.0696356369454105,3.60981499321807e-15,0.18245156147767,0.855231331871075,0.985711315366926,-4.62724809976596,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
GlcCer (d42:1) [M+HAc-H]-,-0.0689174020191651,2.20859210549781e-15,-0.180569722098446,0.85670825917293,0.985711315366926,-4.6272700420465,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
6-Phosphogluconic Acid,0.0638784503543772,1.04083408558608e-17,0.167367220623924,0.867083830717314,0.985711315366926,-4.62741758684068,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(42:5),-0.0635783157924729,-3.66315774010436e-16,-0.166580841380839,0.867702571533851,0.985711315366926,-4.62742602170483,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Thiosulfate,-0.0630186029167081,-1.48607977775346e-15,-0.165114343871202,0.868856660909314,0.985711315366926,-4.62744164553899,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Methionine  Lactamide,0.0616376376037631,-0.0345898105862708,0.161496091942368,0.871705306706781,0.985711315366926,-4.62747960289757,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (48:1) [M+Na]+,-0.0608000594972381,-1.09442981297928e-15,-0.15930156281765,0.873433870670623,0.985711315366926,-4.62750221493297,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"PS(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",0.0606624078548252,1.15243462920726e-15,0.1589409032732,0.873718009291634,0.985711315366926,-4.62750590150466,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Tartaric Acid,-0.0604988220505158,1.17093834628434e-15,-0.158512293918262,0.874055702031086,0.985711315366926,-4.62751027177673,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
UMP,-0.0593512500526197,-2.47140271210829e-15,-0.155505553230469,0.876425294552552,0.985711315366926,-4.62754059793726,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
FA (22:0) [M-H]-,0.0581713539998253,2.54541758041663e-15,0.152414120644271,0.878862787545225,0.985711315366926,-4.62757117278773,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
SM (d38:1) [M+H]+,-0.057796665182382,1.91665260051987e-15,-0.151432402621582,0.879637081368059,0.985711315366926,-4.62758075372857,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Meso-Tartaric Acid,-0.0577404229784855,-1.39645239816133e-15,-0.151285043045767,0.879753315744898,0.985711315366926,-4.62758218651987,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Hydroquinone,0.057426866397672,-8.92867594096125e-16,0.150463496919523,0.88040138283259,0.985711315366926,-4.62759014892467,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Pipecolinic Acid,-0.056730195615019,8.38594240345122e-16,-0.148638157514205,0.881841566694023,0.985711315366926,-4.62760768488554,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:2) [M+NH4]+,-0.0563882157640544,-3.94158085799863e-15,-0.14774213989249,0.882548663516867,0.985711315366926,-4.62761621457075,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"PG(16:0/20:4(5Z,8Z,11Z,14Z))",0.0554740026125482,-1.6228338117763e-15,0.145346820134785,0.884439400315336,0.985711315366926,-4.62763876371578,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Phenylalanine,0.0550855251792718,-1.07538399481596e-15,0.144328974712395,0.885243032793143,0.985711315366926,-4.62764823395955,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Uric Acid,-0.0545920949441187,-2.14816590441795e-15,-0.14303614361566,0.886263948345593,0.985711315366926,-4.62766016677608,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (49:1) [M+NH4]+,0.0545100148094307,-0.138750646131194,0.142821086363411,0.88643379190325,0.985711315366926,-4.62766214133636,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PI(16:0/16:1(9Z)),-0.0525575744524809,-7.30174023096571e-16,-0.137705518998144,0.89047538181549,0.985711315366926,-4.62770823433766,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Uracil 5-Carboxylic Acid/Isoorotic Acid,-0.0520242521626803,0.113502166230366,-0.136308167170641,0.891579869087312,0.985711315366926,-4.62772053263943,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Orotic Acid,-0.0520232295449549,0.113502004411577,-0.136305487821259,0.891581987086942,0.985711315366926,-4.6277205561003,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Hexadecadienoylcarnitine,-0.0516889446394367,-3.35668992601512e-16,-0.135429631640924,0.892274384250932,0.985711315366926,-4.62772820054059,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
2-Methylcitric Acid,0.0506230307852168,-4.6545522066251e-15,0.132636842551402,0.894482734784706,0.985711315366926,-4.6277522468131,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(32:1,-0.0499152177313202,-2.59427895832332e-15,-0.130782309404546,0.895949628497165,0.985711315366926,-4.62776793775703,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Quinic Acid,-0.0496561553824261,8.9627379592135e-18,-0.13010354301209,0.896486606557319,0.985711315366926,-4.62777362547408,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (30:0) [M+H]+,0.0468340648291909,-4.09683860909856e-16,0.122709414794769,0.902339186700006,0.985711315366926,-4.62783366723627,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Taurocholic Acid,-0.0446750158972605,2.34332229546534e-16,-0.117052514589401,0.906820324804606,0.985711315366926,-4.62787723104727,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
1-Hexadecy2-Arachidonoyglycerol,0.0445122439584636,1.49475339513335e-16,0.116626037634484,0.907158282478491,0.985711315366926,-4.62788043201684,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (38:4)  [M+H]+,-0.0444102837715114,-3.85180891811684e-15,-0.116358892877374,0.90736998740979,0.985711315366926,-4.62788243114948,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
2-Hydroxyphenylacetic Acid,-0.0437232319525598,-1.17093834628434e-16,-0.114558756012365,0.908796717610597,0.985711315366926,-4.62789578264075,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Trigonelline/N-Methylnicotinate,0.0432387224588439,1.0245710529988e-16,0.113289298051515,0.90980302609676,0.985711315366926,-4.62790507296283,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(31:0),-0.0428483004831185,5.73253828665502e-16,-0.11226635775498,0.910614023638868,0.985711315366926,-4.62791248386588,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
5'-Phosphoribosyl-N-formylglycinamide (FGAR),0.0408672966276624,-8.6036501996863e-15,0.107075951483482,0.914730448743318,0.985711315366926,-4.62794905099687,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
3-Hydroxyphenylacetic Acid,-0.0391181189298583,-1.78849990373209e-15,-0.102492950361277,0.918367056985815,0.985711315366926,-4.62797990019817,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
SM (d39:1) [M+H]+,-0.038769312930219,3.89040651545732e-15,-0.101579047622987,0.919092444939063,0.985711315366926,-4.627985890525,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(30:0),-0.0380692612768186,4.46113053905369e-16,-0.0997448500356503,0.920548497045017,0.985711315366926,-4.6279977511772,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Chenodeoxycholate,0.0377869010384958,0.00349947429269514,0.0990050411010155,0.921135859699641,0.985711315366926,-4.62800247391239,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (p-38:4) or PC (o-38:5) [M+H]+,-0.0373911497068107,-1.73472347597681e-18,-0.0979681374179284,0.921959169598354,0.985711315366926,-4.62800903404522,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Malic Acid,0.0371436620509319,1.94404677541134e-15,0.0973196977505073,0.922474078497238,0.985711315366926,-4.62801310139844,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
3-Hydroxybutanoic Acid,0.0369902470118946,-0.125969054080537,0.0969177367050665,0.922793281529708,0.985711315366926,-4.62801560914719,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (35:1) [M+H]+,0.0366460715373434,3.041548494546e-15,0.096015966354299,0.92350943547077,0.985711315366926,-4.62802119733734,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PI(16:0/20:0),-0.0344262619058683,4.08238258013209e-16,-0.0901998677126898,0.928129838810946,0.985711315366926,-4.62805598421848,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Cystine,-0.0343243402738203,7.58001878857032e-16,-0.0899328239728572,0.928342042105933,0.985711315366926,-4.62805752926679,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Isoleucine,0.0338164496102573,-5.08649835214333e-15,0.0886021052677258,0.929399558393688,0.985711315366926,-4.62806516018117,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Glutaric Acid,0.033366962406416,3.86554214563499e-16,0.087424408820871,0.93033557264471,0.985711315366926,-4.62807181871448,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
N(4)-Acetylcytosine,-0.0330430076958209,-0.00530967943776827,-0.0865756186698964,0.931010237286123,0.985711315366926,-4.62807656240963,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Mevalonic Acid,-0.0322544892877249,-6.43654689732228e-16,-0.0845096303179296,0.932652603611109,0.985711315366926,-4.62808791532911,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Diethanolamine,0.0320288129008355,0.118231927783164,0.0839183381149317,0.933122706982946,0.985711315366926,-4.62809111410259,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (35:2) [M+H]+,0.0309575300665494,-3.27284495800958e-16,0.0811114818201736,0.93535459693105,0.985711315366926,-4.6281059922798,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.0298399047714599,1.38199636919486e-15,-0.0781832041568864,0.937683577279744,0.985711315366926,-4.6281209746549,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Succinoadenosine,0.028976762408556,-3.97251675998689e-16,0.0759216944070323,0.939482615538577,0.985711315366926,-4.62813216857059,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PI(40:5),-0.0280981875576259,-3.41162283608772e-16,-0.0736197501661422,0.941314136785302,0.985711315366926,-4.62814322521887,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(38:4),0.027497971120801,-1.99522111795266e-15,0.0720471297245555,0.942565557176228,0.985711315366926,-4.62815058308459,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(36:7),-0.0272022789761918,0.136588976159498,-0.0712723900098469,0.943182112415249,0.985711315366926,-4.6281541494701,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Leucine,0.0254497776017313,-1.75900960464048e-15,0.0666806805592282,0.946836984252938,0.985711315366926,-4.62817449518216,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PI(40:6),0.0247152582949069,3.08780778723872e-16,0.0647561746547206,0.948369174229144,0.985711315366926,-4.62818261981101,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(36:8),-0.0246759905283758,2.29735212335195e-15,-0.0646532896143358,0.948451091293284,0.985711315366926,-4.62818304745798,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
FA (16:0) [M-H]-,0.0245715418552569,-3.07046055247895e-15,0.0643796248021686,0.948668985853598,0.985711315366926,-4.62818418165,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
SM(d42:2),-0.0244301738811614,4.72480850740216e-15,-0.0640092281382178,0.948963905358052,0.985711315366926,-4.62818570908068,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (p-34:2) or PC (o-34:3) [M+H]+,-0.0234698161972935,1.81032850747146e-15,-0.0614930056021028,0.950967570553483,0.985711315366926,-4.62819585210873,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Tryptophan,-0.0234390369390202,-8.67361737988404e-18,-0.0614123612082346,0.951031792789893,0.985711315366926,-4.62819617046408,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(30:1),0.0232833475680576,-4.58256118237207e-16,0.0610044412108937,0.951356650174267,0.985711315366926,-4.62819777438573,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(P-40:6),-0.022914174834706,1.01958372300537e-15,-0.0600371758190688,0.952126988595492,0.985711315366926,-4.62820153490215,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Asparagine,-0.0222626993189512,2.38524477946811e-18,-0.0583302520322278,0.9534865059736,0.985711315366926,-4.62820802443544,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.0219416492012324,-2.52922682797418e-15,0.0574890721728937,0.954156532405484,0.985711315366926,-4.62821115366205,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:6) [M+Na]+,0.0202651002458589,1.07495031394696e-15,0.0530963648147139,0.957655978756167,0.987200076509504,-4.62822675627493,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PE (36:1) [M+H]+,0.0188772536164573,-2.79832580718509e-16,0.0494600832248096,0.96055343972315,0.987200076509504,-4.62823873436574,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Butyrylcarnitine,0.0186589037245928,-1.55445679476488e-15,0.0488879870903205,0.961009345646952,0.987200076509504,-4.6282405415481,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Orotidine,-0.0173441470903165,-4.77627197052281e-16,-0.0454432077875207,0.963754769712711,0.987200076509504,-4.62825097874465,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
DG (38:6) [M+NH4]+,-0.0170520260618087,-5.6891701997556e-16,-0.0446778247145763,0.964364825078255,0.987200076509504,-4.62825319424659,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Histamine,-0.016926534345418,1.29063426612674e-15,-0.0443490252576842,0.964626904028342,0.987200076509504,-4.62825413444437,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:8)  [M+Na]+,0.016024887375065,-1.76537025738573e-15,0.0419866300121077,0.966510028953231,0.987586571640685,-4.62826068547866,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
4-Hydroxyphenylacetic Acid,0.0144057289113898,-9.57061397725371e-16,0.0377442908459002,0.969892166625223,0.989501183990896,-4.62827154971713,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Malonic Acid,-0.0129532385925843,-1.19088766625808e-15,-0.0339386370410099,0.972926626473524,0.991055694047564,-4.62828031189646,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
TG (53:3) [M+NH4]+,0.00846719291298303,1.87566975839992e-15,0.0221847984174752,0.982300898837513,0.998670259226301,-4.62830149995159,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(40:5),0.00757900556032245,-5.95443833129039e-16,0.0198576685672136,0.984157231926867,0.998670259226301,-4.62830464245627,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(40:9),-0.00705994423263373,0.113253186077072,-0.0184976817286683,0.985242123043197,0.998670259226301,-4.62830631789203,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PI(34:1),-0.00646227153384865,1.7925475918427e-16,-0.0169317261069599,0.98649135362598,0.998670259226301,-4.62830809990339,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(44:9),-0.00527274258114042,-1.73472347597681e-18,-0.0138150544663364,0.988977753064638,0.998838838024615,-4.62831117782688,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Stearoylcarnitine,-0.0049257283205057,-0.177542318560661,-0.0129058462435774,0.989703116945121,0.998838838024615,-4.62831195816275,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
10-Hydroxydecanoate,0.0031907739009569,-2.13508319820329e-15,0.0083601113752741,0.993329807703708,0.999959081770527,-4.62831506312389,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Arginine,-0.00263073120964843,1.98676434100727e-15,-0.00689274971958208,0.994500535276347,0.999959081770527,-4.62831578200257,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Ribose,-0.00186593561672252,-0.145226053459168,-0.0048889172530253,0.996099302185166,0.999959081770527,-4.62831654029248,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
5-Methylcytidine,-0.00129308064220571,0.131520444024117,-0.0033879862759341,0.997296837450039,0.999959081770527,-4.62831693931346,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
Adenylosuccinate,-0.000544781924119234,0.130459263803827,-0.00142737708851983,0.99886114108858,0.999959081770527,-4.62831724255398,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC(40:6),1.9573543307394e-05,-4.3932594830561e-15,5.12844241359411e-05,0.999959081770527,0.999959081770527,-4.62831730790969,I4-FP2,"(R+1, R+45, R+82) vs (L-92, L-44, L-3)"
PC (38:3) [M+H]+,-1.95695254537687,4.19405540389809e-16,-5.54421924683058,2.33584691205296e-06,0.00136279358146673,4.76640384741389,I4-RP3,"(R+45, R+82) vs (R+1)"
Inosine,2.11439477088122,-0.14761509080378,5.36223600112761,4.15485848008149e-06,0.00136279358146673,4.22719962811567,I4-RP3,"(R+45, R+82) vs (R+1)"
PC(42:6),-1.63013462399302,-6.26813415986286e-16,-5.02708822793423,1.19416005099374e-05,0.00261122997817297,3.23916146241153,I4-RP3,"(R+45, R+82) vs (R+1)"
UDP,1.8615075611946,2.80822818702712e-15,4.70000604474585,3.31425234258058e-05,0.00398066512453586,2.28509514431468,I4-RP3,"(R+45, R+82) vs (R+1)"
SM (d36:0) [M+H]+,1.68478789032367,2.97158131434827e-15,4.68029457284531,3.52313643877504e-05,0.00398066512453586,2.22803050167961,I4-RP3,"(R+45, R+82) vs (R+1)"
Taurine,1.8391647508729,1.96110488959178e-15,4.66968816288429,3.64085224805109e-05,0.00398066512453586,2.1973481863623,I4-RP3,"(R+45, R+82) vs (R+1)"
LysoPC(18:3),-1.70376129773361,2.54426109809932e-16,-4.56537016991779,5.02607697937082e-05,0.00471015214066751,1.89648367140976,I4-RP3,"(R+45, R+82) vs (R+1)"
LysoPC(14:0),-1.60634284601484,2.22565021967824e-15,-4.36024535753754,9.42875622523784e-05,0.00773158010469503,1.31023510533787,I4-RP3,"(R+45, R+82) vs (R+1)"
Hydroquinone,-1.63400291628843,-8.92867594096125e-16,-4.27591038709706,0.000121863519943427,0.00862406477279026,1.07153291192715,I4-RP3,"(R+45, R+82) vs (R+1)"
S-Adenosylhomocysteine (SAH),-1.70260197586496,4.32524386676884e-16,-4.2346734345978,0.000138083353938909,0.00862406477279026,0.9553590254366,I4-RP3,"(R+45, R+82) vs (R+1)"
LysoPC(16:1),-1.57864137169612,-1.13450915328883e-15,-4.21722056024494,0.0001455678632368,0.00862406477279026,0.906302162691651,I4-RP3,"(R+45, R+82) vs (R+1)"
SM (d36:1) [M+H]+,1.54856350545794,9.85684335078988e-16,4.19000419327951,0.000158037764381011,0.00862406477279026,0.829937809405557,I4-RP3,"(R+45, R+82) vs (R+1)"
PC(42:8),-1.63474292835901,1.94325169381819e-16,-4.16404081708855,0.000170903722631514,0.00862406477279026,0.75724645742334,I4-RP3,"(R+45, R+82) vs (R+1)"
PC(34:5),-1.51247410807642,3.42607886505419e-16,-4.10743480816604,0.000202602642544547,0.00949338096494446,0.599311276861088,I4-RP3,"(R+45, R+82) vs (R+1)"
LysoPC(15:0),-1.44924928884709,2.71137279295175e-15,-4.0082209785793,0.000272533194366163,0.0119187850336135,0.324398321212549,I4-RP3,"(R+45, R+82) vs (R+1)"
LysoPC(20:0),-1.39965811725946,1.36667297849039e-15,-3.94539142255074,0.000328439470736494,0.0134660183001962,0.151625894804303,I4-RP3,"(R+45, R+82) vs (R+1)"
LysoPC(18:0),-1.40964389014554,-2.24126273096203e-15,-3.90745429553152,0.000367437637664592,0.014178770018116,0.0478255483019678,I4-RP3,"(R+45, R+82) vs (R+1)"
SM(d30:1),-1.42311864829238,-4.67236926232628e-16,-3.85272794803331,0.000431717023942577,0.0145746993946297,-0.101194442848296,I4-RP3,"(R+45, R+82) vs (R+1)"
PC(36:6),-1.38204926299101,1.01539147460509e-15,-3.84727572516504,0.000438688501410158,0.0145746993946297,-0.11599336178578,I4-RP3,"(R+45, R+82) vs (R+1)"
Citrulline,-1.59896459072091,2.34245493372735e-15,-3.84290902214117,0.000444350591299687,0.0145746993946297,-0.12783956452113,I4-RP3,"(R+45, R+82) vs (R+1)"
